loan_id,borrower_id,loan_amount,funded_amount,term_months,interest_rate,installment,grade,sub_grade,purpose,issue_date,initial_list_status,application_type
18552,682,15000.0,14963.7,60,29.95,483.67,G,G4,debt_consolidation,2021-07-14,f,Individual
18553,7022,10000.0,9858.31,36,8.14,309.56,B,B4,moving,2020-11-25,w,Individual
18554,3894,10000.0,9711.18,60,21.65,266.28,E,E1,car,2023-03-21,f,Individual
18555,5383,12000.0,11678.0,60,19.44,305.77,D,D4,car,2021-06-05,f,Joint App
18556,7098,7500.0,7383.75,36,8.29,232.37,B,B2,medical,2022-11-16,f,Joint App
18557,8592,10000.0,9846.63,36,30.93,423.04,G,G2,small_business,2022-04-12,f,Joint App
18558,10226,10000.0,9725.99,36,26.96,396.86,F,F4,car,2021-06-15,w,Individual
18559,13194,12000.0,11672.0,60,9.26,243.77,B,B2,vacation,2021-06-07,f,Individual
18560,7052,18000.0,17557.69,36,9.63,563.49,B,B2,wedding,2021-11-05,f,Individual
18561,9038,15000.0,14831.02,36,14.73,512.16,C,C2,major_purchase,2022-07-17,w,Joint App
18562,6729,35000.0,34099.07,36,6.38,1043.24,A,A5,small_business,2023-08-30,w,Joint App
18563,14855,10000.0,9714.5,60,14.2,227.05,C,C1,moving,2023-07-17,f,Joint App
18564,14005,15000.0,14971.12,60,6.49,292.86,A,A3,credit_card,2023-12-10,f,Joint App
18565,14471,25000.0,24449.13,36,7.58,761.42,A,A2,car,2024-02-09,f,Joint App
18566,13972,12000.0,11791.56,36,9.44,377.39,B,B5,home_improvement,2023-09-22,w,Joint App
18567,3900,10000.0,9864.77,60,21.21,268.04,E,E4,small_business,2022-12-30,f,Individual
18568,9115,15000.0,14557.86,36,6.77,447.98,A,A5,wedding,2020-07-18,f,Individual
18569,4855,35000.0,34498.55,60,7.19,686.21,A,A5,other,2020-07-10,w,Joint App
18570,11651,15000.0,14627.73,36,7.66,456.09,A,A1,home_improvement,2022-01-28,f,Joint App
18571,1192,18000.0,17558.94,60,26.5,530.93,F,F5,credit_card,2021-08-28,w,Joint App
18572,9060,15000.0,14776.19,60,7.21,294.05,A,A1,car,2023-08-11,w,Individual
18573,821,15000.0,14824.39,60,21.86,408.25,E,E3,vacation,2021-11-04,f,Joint App
18574,1513,20000.0,19512.02,60,19.38,510.24,D,D1,educational,2020-05-28,f,Individual
18575,8007,5000.0,4903.26,36,7.72,153.02,A,A3,wedding,2023-08-06,w,Joint App
18576,14749,12000.0,11930.99,60,20.2,317.43,E,E4,vacation,2023-01-07,w,Joint App
18577,11694,7500.0,7435.65,36,23.55,289.97,E,E3,credit_card,2023-12-14,f,Joint App
18578,6162,15000.0,14678.31,60,12.86,332.93,C,C2,moving,2022-09-14,f,Individual
18579,9161,40000.0,39204.28,60,18.3,1001.94,D,D1,small_business,2021-06-27,f,Individual
18580,2288,15000.0,14985.75,36,29.13,629.05,G,G3,wedding,2020-02-07,w,Joint App
18581,11590,15000.0,14953.19,60,11.04,325.42,B,B4,major_purchase,2023-11-01,f,Individual
18582,7648,12000.0,11776.97,36,6.17,359.19,A,A3,other,2021-04-22,f,Joint App
18583,13108,5000.0,4883.66,60,10.42,104.78,B,B3,home_improvement,2023-01-04,f,Individual
18584,11743,10000.0,9894.97,60,28.85,313.18,G,G4,home_improvement,2021-07-08,f,Individual
18585,9048,20000.0,19679.33,60,15.28,471.07,C,C2,vacation,2020-05-04,f,Joint App
18586,10485,10000.0,9793.49,36,21.75,372.75,E,E3,credit_card,2021-01-13,f,Individual
18587,8881,18000.0,17462.21,36,20.2,650.74,E,E4,other,2022-02-09,f,Individual
18588,14364,15000.0,14672.54,36,9.3,468.63,B,B3,wedding,2020-01-19,f,Joint App
18589,3721,15000.0,14641.24,36,12.19,487.63,C,C4,vacation,2022-03-28,f,Joint App
18590,13098,20000.0,19570.48,36,16.89,696.67,D,D4,car,2021-04-22,f,Individual
18591,8384,5000.0,4977.61,36,14.86,172.21,C,C1,credit_card,2022-07-20,f,Joint App
18592,4278,7500.0,7275.73,36,15.04,252.36,C,C3,major_purchase,2020-08-05,w,Joint App
18593,4465,20000.0,19645.28,36,25.14,782.55,F,F3,moving,2024-03-14,w,Joint App
18594,13166,30000.0,29920.61,60,21.47,817.38,E,E2,debt_consolidation,2023-05-15,w,Joint App
18595,12112,20000.0,19659.33,60,9.58,413.65,B,B3,home_improvement,2021-07-09,f,Joint App
18596,6482,15000.0,14995.88,36,14.55,516.54,C,C4,home_improvement,2023-01-31,f,Individual
18597,582,15000.0,14578.49,36,14.62,502.66,C,C2,major_purchase,2024-03-16,w,Joint App
18598,2560,25000.0,24683.51,60,14.84,585.15,C,C4,moving,2021-02-20,f,Joint App
18599,5139,5000.0,4873.31,36,24.03,191.27,F,F1,wedding,2023-08-02,w,Joint App
18600,10603,25000.0,24601.26,36,29.54,1038.17,G,G4,credit_card,2021-03-10,w,Individual
18601,13863,20000.0,19770.17,36,30.53,845.02,G,G3,debt_consolidation,2020-09-07,f,Joint App
18602,5881,40000.0,39417.78,60,15.3,943.96,C,C1,car,2020-05-27,f,Individual
18603,13332,15000.0,14955.3,60,15.53,359.96,C,C3,moving,2022-11-04,f,Individual
18604,9198,15000.0,14721.83,36,19.25,541.51,D,D5,wedding,2022-10-17,w,Joint App
18605,14559,7500.0,7326.79,36,7.8,228.92,A,A5,major_purchase,2021-03-10,w,Individual
18606,4279,18000.0,17877.19,36,20.78,671.51,E,E3,home_improvement,2022-07-11,f,Joint App
18607,11227,5000.0,4855.78,60,7.74,97.85,A,A1,other,2024-01-10,f,Individual
18608,13176,12000.0,11661.84,36,18.22,422.89,D,D1,home_improvement,2021-03-31,w,Joint App
18609,7961,12000.0,11923.98,36,29.11,500.4,G,G1,home_improvement,2020-09-18,w,Individual
18610,11405,5000.0,4889.49,36,10.57,159.08,B,B2,vacation,2020-05-13,f,Individual
18611,6567,30000.0,29581.84,36,15.19,1028.22,C,C1,small_business,2021-03-26,f,Individual
18612,13233,10000.0,9732.74,36,11.91,322.85,B,B3,other,2021-03-07,f,Individual
18613,1960,10000.0,9816.99,36,15.59,343.15,C,C2,home_improvement,2023-04-17,f,Joint App
18614,2590,7500.0,7355.77,60,16.61,181.27,D,D2,other,2023-10-07,w,Individual
18615,14158,35000.0,34416.8,36,20.92,1295.24,E,E2,moving,2022-06-23,f,Joint App
18616,13473,40000.0,39088.9,60,6.09,757.33,A,A1,wedding,2023-08-01,f,Individual
18617,5215,15000.0,14861.13,60,13.51,342.03,C,C1,vacation,2020-04-15,w,Joint App
18618,1291,18000.0,17762.55,60,7.89,359.23,A,A2,major_purchase,2022-08-14,f,Individual
18619,10689,25000.0,24721.08,60,7.45,494.77,A,A1,wedding,2024-01-24,f,Joint App
18620,14863,25000.0,24841.3,36,21.34,940.24,E,E2,small_business,2020-06-29,w,Joint App
18621,4486,25000.0,24859.44,36,9.95,801.56,B,B2,wedding,2021-11-01,w,Individual
18622,435,10000.0,9852.88,36,29.01,412.95,G,G5,car,2022-12-20,w,Individual
18623,2682,12000.0,11792.15,60,17.81,298.23,D,D1,small_business,2021-04-14,f,Individual
18624,3098,5000.0,4937.95,36,13.25,166.97,C,C3,debt_consolidation,2022-05-14,f,Individual
18625,10140,30000.0,29616.19,36,15.79,1038.15,C,C3,vacation,2024-03-07,f,Joint App
18626,7476,15000.0,14874.34,36,26.07,599.85,F,F2,debt_consolidation,2020-03-23,f,Individual
18627,3915,10000.0,9864.31,36,30.83,423.25,G,G5,wedding,2022-12-11,w,Joint App
18628,1245,12000.0,11993.54,36,20.31,447.62,E,E3,medical,2021-07-28,f,Joint App
18629,516,15000.0,14881.42,36,12.99,501.34,C,C2,major_purchase,2022-04-25,w,Joint App
18630,364,5000.0,4871.29,36,26.54,197.67,F,F1,car,2023-06-05,w,Joint App
18631,5516,5000.0,4997.18,36,8.39,157.49,B,B3,home_improvement,2020-01-11,f,Individual
18632,1037,35000.0,34835.19,60,9.62,733.65,B,B1,credit_card,2021-12-16,w,Individual
18633,3318,7500.0,7327.4,36,11.07,240.13,B,B4,credit_card,2022-07-17,w,Joint App
18634,2749,35000.0,34691.22,60,24.93,1016.81,F,F2,medical,2023-09-06,f,Joint App
18635,13916,10000.0,9904.21,36,15.7,346.74,C,C3,other,2024-03-12,w,Individual
18636,6868,10000.0,9786.43,60,5.55,187.16,A,A2,wedding,2023-06-25,f,Joint App
18637,7497,15000.0,14571.62,36,20.44,544.81,E,E3,medical,2020-06-23,f,Joint App
18638,2012,18000.0,17476.2,36,12.91,588.08,C,C5,other,2023-09-12,f,Individual
18639,2521,18000.0,17479.07,36,14.16,598.75,C,C5,home_improvement,2020-02-02,f,Individual
18640,2861,5000.0,4946.95,36,8.59,156.37,B,B3,car,2020-02-15,w,Individual
18641,12234,10000.0,9887.47,36,18.89,361.89,D,D2,debt_consolidation,2021-04-22,f,Joint App
18642,1575,25000.0,24335.53,36,14.01,831.85,C,C2,small_business,2022-03-14,w,Joint App
18643,14305,10000.0,9926.88,36,14.37,341.06,C,C4,other,2023-04-13,w,Individual
18644,3437,15000.0,14632.03,36,15.48,510.67,C,C4,car,2023-04-18,w,Individual
18645,12232,20000.0,19544.42,60,7.76,394.05,A,A5,educational,2020-12-08,w,Joint App
18646,7116,10000.0,9781.5,36,20.58,366.41,E,E4,small_business,2022-04-17,w,Individual
18647,12031,20000.0,19571.87,36,17.73,704.92,D,D1,moving,2022-05-25,f,Joint App
18648,10265,15000.0,14566.85,36,19.14,534.99,D,D3,home_improvement,2021-07-19,f,Joint App
18649,11193,18000.0,17529.76,60,6.43,342.42,A,A1,small_business,2024-05-30,w,Individual
18650,11256,10000.0,9771.66,60,11.54,215.1,B,B2,wedding,2021-11-24,f,Individual
18651,10786,15000.0,14912.55,60,9.86,315.82,B,B2,medical,2021-06-28,w,Joint App
18652,7972,5000.0,4893.52,36,11.56,161.51,B,B3,car,2023-06-08,f,Individual
18653,9639,30000.0,29209.26,36,17.31,1045.9,D,D3,educational,2021-07-14,w,Individual
18654,4769,30000.0,29966.36,60,7.93,606.61,A,A3,educational,2023-06-07,w,Individual
18655,1168,10000.0,9993.77,36,16.43,353.48,D,D4,moving,2024-03-25,w,Individual
18656,8120,15000.0,14911.8,36,23.0,577.23,E,E4,wedding,2023-05-18,f,Joint App
18657,7294,10000.0,9893.72,36,7.55,307.98,A,A3,small_business,2022-10-09,f,Individual
18658,1885,25000.0,24838.67,36,17.26,888.78,D,D2,educational,2021-02-25,w,Individual
18659,10765,18000.0,17946.44,60,6.33,349.72,A,A2,vacation,2021-01-21,f,Joint App
18660,4634,5000.0,4999.44,36,6.28,152.73,A,A2,wedding,2021-09-02,w,Individual
18661,2639,15000.0,14873.55,60,9.86,315.0,B,B5,debt_consolidation,2021-06-25,f,Joint App
18662,4296,15000.0,14563.07,60,7.8,293.89,A,A5,vacation,2023-07-07,f,Individual
18663,6305,10000.0,9949.96,60,12.31,222.89,C,C5,wedding,2020-02-22,f,Joint App
18664,3121,25000.0,24290.71,60,25.69,722.82,F,F2,home_improvement,2021-03-29,f,Individual
18665,7436,10000.0,9946.33,60,19.52,260.87,D,D1,medical,2020-04-06,w,Joint App
18666,3169,10000.0,9960.66,60,15.96,242.01,C,C4,vacation,2020-12-12,f,Joint App
18667,13273,15000.0,14762.4,36,10.67,481.0,B,B3,medical,2022-10-08,w,Joint App
18668,12718,7500.0,7478.87,60,5.32,142.23,A,A5,educational,2021-02-17,f,Joint App
18669,5071,18000.0,17782.49,60,27.59,549.28,F,F4,home_improvement,2023-09-29,f,Individual
18670,821,15000.0,14691.84,36,27.4,602.95,F,F3,credit_card,2022-07-28,w,Individual
18671,10841,5000.0,4916.29,36,18.96,180.11,D,D2,educational,2021-10-26,w,Individual
18672,7017,35000.0,33991.18,36,5.85,1031.77,A,A5,major_purchase,2021-10-28,f,Individual
18673,12682,7500.0,7362.17,36,13.63,250.3,C,C5,vacation,2022-12-16,f,Individual
18674,14591,20000.0,19451.15,60,6.7,382.41,A,A2,medical,2022-04-06,f,Joint App
18675,7034,20000.0,19514.75,60,16.01,474.66,D,D5,medical,2021-05-31,f,Joint App
18676,10006,7500.0,7475.05,60,21.93,206.16,E,E4,credit_card,2020-05-27,f,Individual
18677,6787,15000.0,14893.45,60,12.1,332.05,C,C5,car,2024-02-02,w,Individual
18678,2125,7500.0,7497.5,36,26.5,304.08,F,F2,educational,2021-02-24,f,Individual
18679,3470,35000.0,34170.32,36,8.26,1074.88,B,B3,small_business,2023-04-18,f,Joint App
18680,9289,10000.0,9984.73,36,19.31,367.57,D,D1,car,2021-02-07,w,Joint App
18681,4382,12000.0,11805.99,36,17.69,424.98,D,D2,vacation,2020-09-11,w,Individual
18682,5969,20000.0,19439.1,36,19.76,720.05,D,D3,credit_card,2020-02-03,w,Individual
18683,6271,40000.0,39088.2,36,13.26,1321.94,C,C3,vacation,2021-05-03,w,Joint App
18684,12737,25000.0,24389.0,60,12.38,547.21,C,C4,credit_card,2020-04-02,f,Joint App
18685,8410,7500.0,7299.59,36,6.83,224.82,A,A5,credit_card,2021-06-27,f,Joint App
18686,2115,20000.0,19689.01,36,7.2,609.74,A,A2,educational,2020-05-12,w,Individual
18687,5025,10000.0,9920.64,36,5.61,300.06,A,A5,wedding,2023-10-01,w,Joint App
18688,15,25000.0,24545.55,60,26.22,738.11,F,F2,medical,2020-11-12,f,Individual
18689,14605,20000.0,19662.61,60,10.93,426.83,B,B4,small_business,2021-12-22,f,Joint App
18690,2036,15000.0,14607.31,36,6.42,447.17,A,A5,educational,2020-01-25,w,Joint App
18691,14171,20000.0,19678.49,60,30.41,641.63,G,G5,medical,2020-03-23,f,Joint App
18692,1881,12000.0,11961.13,60,5.83,230.3,A,A3,wedding,2020-12-31,w,Joint App
18693,11150,20000.0,19737.9,36,21.61,749.82,E,E2,medical,2021-09-05,f,Individual
18694,718,18000.0,17505.65,60,10.95,380.18,B,B1,major_purchase,2020-01-02,w,Individual
18695,2966,20000.0,19726.45,36,6.48,604.42,A,A3,educational,2020-01-27,f,Individual
18696,3216,12000.0,11990.44,60,9.42,251.35,B,B5,home_improvement,2023-08-30,f,Joint App
18697,13530,15000.0,14968.83,36,26.94,610.62,F,F1,moving,2021-11-28,w,Individual
18698,8240,18000.0,17526.49,36,14.12,600.04,C,C5,other,2024-03-07,w,Joint App
18699,7732,10000.0,9844.66,36,27.63,405.25,F,F4,major_purchase,2020-12-31,w,Joint App
18700,2814,10000.0,9710.89,36,8.03,304.44,B,B1,other,2023-04-17,w,Joint App
18701,13552,30000.0,29515.02,36,12.07,981.31,C,C3,other,2021-11-29,w,Individual
18702,12973,15000.0,14786.44,36,15.28,514.61,C,C1,major_purchase,2024-03-28,f,Joint App
18703,5056,12000.0,11916.31,36,5.65,360.63,A,A2,other,2023-07-20,f,Joint App
18704,8237,10000.0,9889.96,60,7.59,198.6,A,A4,home_improvement,2021-04-23,f,Individual
18705,9066,35000.0,34497.96,36,18.23,1251.17,D,D4,debt_consolidation,2024-04-25,f,Individual
18706,1267,10000.0,9774.73,60,14.02,227.54,C,C1,home_improvement,2021-12-20,w,Joint App
18707,7947,20000.0,19501.29,60,10.09,415.21,B,B4,home_improvement,2022-03-04,f,Joint App
18708,8388,25000.0,24936.67,36,9.98,804.4,B,B4,car,2020-01-29,f,Individual
18709,13187,12000.0,11763.28,36,16.86,418.57,D,D3,credit_card,2023-03-24,w,Joint App
18710,12813,20000.0,19760.41,36,29.62,834.75,G,G1,small_business,2023-12-26,f,Individual
18711,5761,10000.0,9935.49,60,8.78,205.19,B,B1,wedding,2021-07-21,w,Individual
18712,4227,15000.0,14688.49,36,22.02,561.11,E,E4,credit_card,2022-05-11,f,Joint App
18713,12841,25000.0,24615.38,36,12.53,823.83,C,C2,medical,2022-08-04,w,Individual
18714,8769,15000.0,14627.17,36,10.39,474.66,B,B3,educational,2022-03-29,w,Joint App
18715,13430,20000.0,19979.32,60,28.11,623.4,G,G1,small_business,2023-10-20,f,Joint App
18716,3585,35000.0,34093.47,36,25.08,1356.99,F,F4,moving,2020-08-21,f,Individual
18717,9067,12000.0,11799.3,36,16.67,418.74,D,D1,home_improvement,2020-02-19,w,Joint App
18718,3859,12000.0,11774.78,60,14.33,276.0,C,C4,vacation,2022-11-21,w,Individual
18719,11961,12000.0,11909.17,36,8.32,374.95,B,B4,car,2023-06-08,w,Joint App
18720,14913,10000.0,9758.45,36,14.65,336.61,C,C5,vacation,2022-08-12,w,Joint App
18721,11427,10000.0,9894.74,60,10.15,210.97,B,B1,small_business,2023-08-08,f,Individual
18722,8961,18000.0,17592.15,60,7.56,353.01,A,A5,home_improvement,2024-01-28,f,Joint App
18723,5155,12000.0,11930.63,36,23.92,467.57,E,E5,medical,2023-12-25,f,Individual
18724,5852,12000.0,11967.12,36,8.48,377.66,B,B3,vacation,2020-08-12,w,Individual
18725,9084,20000.0,19442.09,60,13.36,445.96,C,C4,car,2022-01-20,f,Joint App
18726,10251,25000.0,24779.14,36,23.4,964.37,E,E2,other,2023-02-20,w,Individual
18727,5941,15000.0,14798.4,36,27.87,611.08,F,F5,credit_card,2023-07-06,w,Joint App
18728,13945,20000.0,19619.87,60,7.44,392.58,A,A1,major_purchase,2020-10-10,w,Joint App
18729,3334,5000.0,4917.17,36,23.14,190.7,E,E4,debt_consolidation,2023-01-09,w,Individual
18730,13558,25000.0,24662.21,60,8.1,501.24,B,B1,home_improvement,2022-08-22,f,Joint App
18731,14040,25000.0,24630.46,60,15.96,598.44,C,C4,home_improvement,2023-10-16,w,Joint App
18732,10920,18000.0,17851.86,36,12.38,596.18,C,C4,other,2022-08-16,w,Individual
18733,13326,35000.0,34212.31,36,14.98,1185.65,C,C2,small_business,2021-12-06,f,Individual
18734,9803,20000.0,19921.15,36,20.27,743.08,E,E4,debt_consolidation,2021-09-15,w,Individual
18735,10216,20000.0,19710.36,36,15.31,686.26,C,C4,medical,2023-03-27,f,Joint App
18736,2146,15000.0,14942.93,36,18.47,543.75,D,D4,vacation,2023-10-01,f,Joint App
18737,7911,7500.0,7424.88,36,15.6,259.57,C,C2,car,2022-09-13,f,Joint App
18738,963,7500.0,7451.73,36,7.12,230.5,A,A3,small_business,2023-06-08,w,Individual
18739,3872,5000.0,4871.39,60,13.36,111.74,C,C5,major_purchase,2020-10-07,w,Individual
18740,13758,18000.0,17526.22,36,16.26,618.42,D,D3,car,2020-04-29,w,Joint App
18741,9592,7500.0,7328.37,36,7.91,229.34,A,A2,medical,2021-11-01,w,Joint App
18742,10324,20000.0,19692.29,60,20.1,522.82,E,E4,small_business,2024-01-31,w,Individual
18743,8381,20000.0,19562.97,36,11.28,643.06,B,B2,home_improvement,2023-01-01,w,Individual
18744,7212,25000.0,24548.69,60,6.3,478.03,A,A1,credit_card,2020-06-04,w,Individual
18745,6360,25000.0,24409.43,60,28.21,763.1,G,G2,car,2023-05-24,f,Joint App
18746,4482,5000.0,4913.4,60,24.05,141.49,F,F3,educational,2020-10-01,w,Joint App
18747,4659,15000.0,14687.74,60,23.22,415.91,E,E1,car,2022-02-08,f,Joint App
18748,13120,15000.0,14698.89,60,14.19,343.47,C,C2,major_purchase,2022-07-04,f,Individual
18749,1658,20000.0,19854.06,36,29.47,837.08,G,G3,educational,2021-05-14,w,Individual
18750,8708,20000.0,19956.43,36,15.42,695.91,C,C1,medical,2023-06-19,f,Individual
18751,3611,40000.0,39407.36,36,13.62,1339.59,C,C1,educational,2021-07-15,w,Individual
18752,7888,35000.0,34254.2,60,15.86,830.45,C,C3,wedding,2021-10-23,f,Individual
18753,369,15000.0,14694.48,60,9.69,309.98,B,B2,major_purchase,2023-08-05,w,Joint App
18754,11251,30000.0,29517.02,36,16.87,1050.45,D,D2,debt_consolidation,2021-05-11,w,Joint App
18755,2792,25000.0,24591.4,36,26.49,997.23,F,F4,vacation,2020-10-27,w,Individual
18756,10566,10000.0,9746.92,36,6.08,296.87,A,A4,debt_consolidation,2020-04-24,w,Joint App
18757,13225,5000.0,4889.36,60,8.57,100.48,B,B5,educational,2023-09-10,w,Individual
18758,9122,15000.0,14843.62,36,10.57,482.94,B,B5,educational,2020-01-02,f,Individual
18759,5372,20000.0,19462.07,60,8.81,402.21,B,B1,other,2023-10-08,w,Individual
18760,9554,20000.0,19929.73,36,8.56,629.69,B,B4,vacation,2022-10-16,w,Individual
18761,8646,5000.0,4940.23,36,11.04,161.83,B,B3,medical,2022-08-18,w,Individual
18762,14846,35000.0,34441.32,60,11.95,765.26,B,B2,vacation,2023-10-24,w,Individual
18763,1627,20000.0,19918.91,36,19.72,737.42,D,D4,car,2023-05-29,w,Individual
18764,7347,12000.0,11855.37,36,11.48,390.83,B,B4,major_purchase,2023-04-27,f,Individual
18765,14829,25000.0,24414.27,60,14.45,573.79,C,C5,car,2022-12-01,f,Individual
18766,14796,15000.0,14969.17,36,11.46,493.34,B,B2,home_improvement,2020-04-13,f,Individual
18767,3461,5000.0,4988.1,36,18.48,181.54,D,D4,debt_consolidation,2021-12-08,w,Joint App
18768,5894,12000.0,11842.51,36,7.9,370.56,A,A2,moving,2022-12-29,w,Joint App
18769,14130,35000.0,34687.07,60,10.18,740.07,B,B4,medical,2021-10-16,w,Joint App
18770,7238,15000.0,14687.48,36,8.6,464.33,B,B3,debt_consolidation,2020-02-29,w,Individual
18771,13487,7500.0,7374.19,36,7.63,229.82,A,A2,credit_card,2020-01-15,f,Individual
18772,409,12000.0,11960.61,60,5.85,230.4,A,A4,moving,2024-04-06,f,Joint App
18773,4145,12000.0,11716.78,36,16.82,416.69,D,D4,credit_card,2023-04-20,f,Joint App
18774,12554,20000.0,19802.67,36,9.03,630.0,B,B2,small_business,2024-04-13,w,Joint App
18775,10264,12000.0,11893.46,36,7.63,370.67,A,A5,car,2022-10-31,w,Individual
18776,10972,15000.0,14896.85,60,6.0,288.0,A,A2,wedding,2022-09-26,w,Joint App
18777,10031,10000.0,9784.21,36,6.83,301.35,A,A1,moving,2023-01-26,w,Joint App
18778,7722,15000.0,14760.87,36,20.35,551.2,E,E5,major_purchase,2024-03-01,f,Joint App
18779,1556,10000.0,9920.52,36,7.02,306.41,A,A1,wedding,2023-01-09,f,Joint App
18780,2365,15000.0,14983.96,60,22.87,421.29,E,E2,home_improvement,2020-11-03,w,Joint App
18781,14091,7500.0,7408.2,36,5.71,224.4,A,A3,wedding,2023-06-20,w,Joint App
18782,7678,15000.0,14551.94,36,18.63,530.7,D,D1,other,2023-03-10,w,Joint App
18783,2235,20000.0,19520.34,36,25.27,778.92,F,F5,major_purchase,2021-02-03,f,Joint App
18784,1718,10000.0,9844.94,36,5.5,297.28,A,A2,car,2022-01-29,w,Individual
18785,223,40000.0,39689.0,36,9.22,1266.17,B,B3,educational,2022-08-12,w,Individual
18786,10039,35000.0,33991.07,36,14.39,1168.18,C,C3,vacation,2020-11-18,f,Individual
18787,8430,25000.0,24680.59,36,14.27,846.76,C,C1,medical,2020-02-25,w,Joint App
18788,5933,15000.0,14588.62,36,22.8,563.2,E,E2,small_business,2021-02-15,w,Joint App
18789,12639,5000.0,4930.36,36,7.18,152.64,A,A4,educational,2021-11-28,w,Individual
18790,3646,10000.0,9973.77,36,28.03,412.71,G,G2,debt_consolidation,2020-01-30,f,Joint App
18791,3708,25000.0,24550.53,36,30.27,1045.84,G,G2,moving,2021-03-20,f,Individual
18792,7146,25000.0,24531.8,36,7.57,763.88,A,A5,educational,2020-06-09,w,Individual
18793,2540,7500.0,7329.69,60,8.61,150.77,B,B2,small_business,2021-04-15,w,Individual
18794,8372,35000.0,34804.83,36,7.89,1088.89,A,A5,educational,2023-06-04,w,Joint App
18795,5337,25000.0,24295.12,60,17.67,612.58,D,D3,credit_card,2023-08-17,f,Individual
18796,4198,15000.0,14867.14,36,8.32,468.08,B,B1,wedding,2021-01-26,f,Joint App
18797,6838,10000.0,9786.01,36,9.66,314.21,B,B4,educational,2020-06-22,w,Joint App
18798,2841,15000.0,14775.05,36,6.89,455.47,A,A5,vacation,2020-04-30,f,Individual
18799,3314,10000.0,9777.33,36,20.44,365.56,E,E2,wedding,2022-06-14,w,Individual
18800,4875,10000.0,9976.48,60,7.01,197.59,A,A2,debt_consolidation,2022-09-01,w,Individual
18801,1735,10000.0,9840.48,60,23.53,280.41,E,E1,vacation,2023-04-11,w,Individual
18802,2870,15000.0,14603.3,60,13.76,337.98,C,C3,moving,2020-05-25,f,Individual
