borrower_id,state,zip_code,annual_income,employment_length,home_ownership,fico_range_low,fico_range_high,open_accounts,total_accounts,delinq_2yrs,pub_rec,revol_util,dti,member_since
11618,MA,02666,96218.68,7,RENT,633,641,11,20,3,0,83.08,27.37,2023-05-22
11619,NC,27656,47902.99,8,RENT,684,692,4,12,0,0,38.39,14.47,2022-04-17
11620,MA,02723,62759.01,6,OWN,770,778,18,21,0,0,7.95,27.32,2018-10-03
11621,AZ,86133,88487.64,7,RENT,709,717,14,23,0,0,11.08,44.35,2022-03-25
11622,NJ,07341,31937.36,9,MORTGAGE,681,689,7,16,0,0,31.2,13.08,2019-04-07
11623,WI,54569,65086.64,1,OWN,714,722,12,30,0,0,51.97,23.09,2021-06-12
11624,WA,98446,64075.87,1,MORTGAGE,583,591,11,33,0,0,79.43,6.8,2023-03-11
11625,IL,60091,51356.12,5,OWN,804,812,19,20,0,0,86.64,44.24,2022-12-23
11626,MI,48530,101538.84,4,MORTGAGE,710,718,15,19,1,0,34.61,39.72,2023-04-26
11627,NC,27697,20798.14,4,RENT,646,654,15,20,0,2,27.22,8.8,2019-02-18
11628,NY,14476,132511.19,3,MORTGAGE,795,803,8,15,0,0,10.46,9.59,2019-07-11
11629,TX,76762,45199.08,2,RENT,655,663,15,16,0,0,14.53,19.19,2022-11-07
11630,WA,98374,14266.2,9,RENT,790,798,4,29,0,0,14.04,10.98,2021-01-03
11631,NJ,07125,109246.97,1,RENT,709,717,13,23,0,0,16.91,40.39,2021-07-23
11632,IN,47467,41174.72,6,RENT,677,685,12,25,0,0,44.06,43.92,2020-05-23
11633,TX,77997,54604.94,0,RENT,677,685,5,29,2,0,64.72,39.04,2023-05-10
11634,IL,61115,69313.63,3,RENT,825,833,3,24,0,0,32.3,22.87,2020-04-24
11635,GA,30682,56610.36,5,RENT,804,812,5,13,0,1,33.74,42.91,2023-10-28
11636,MA,02305,19751.44,10,MORTGAGE,590,598,17,36,2,0,21.94,38.56,2022-11-10
11637,WA,98911,18800.18,0,RENT,666,674,10,31,0,0,9.65,39.97,2022-02-14
11638,PA,16743,27940.8,2,RENT,665,673,11,14,1,0,46.86,5.9,2020-03-14
11639,AZ,86205,42328.93,0,MORTGAGE,602,610,7,20,0,0,3.8,36.84,2019-10-04
11640,NJ,07385,135756.52,2,MORTGAGE,816,824,4,39,2,0,65.64,30.56,2023-04-13
11641,GA,31968,19552.57,2,RENT,679,687,15,36,2,0,67.87,9.18,2020-10-08
11642,GA,30538,36489.63,0,MORTGAGE,651,659,5,16,0,0,42.49,8.42,2023-11-11
11643,NJ,07044,34292.67,10,RENT,690,698,5,34,0,0,69.17,36.52,2020-05-13
11644,TX,79997,35002.26,2,RENT,679,687,18,34,0,0,85.88,44.01,2022-09-10
11645,OH,44477,65725.61,2,RENT,716,724,5,10,0,0,26.4,19.91,2018-06-26
11646,IL,60086,15024.41,0,MORTGAGE,773,781,13,38,1,0,50.34,33.25,2019-07-29
11647,TN,37811,72099.41,0,MORTGAGE,705,713,14,16,1,0,41.43,41.88,2022-08-23
11648,GA,31091,64098.34,2,RENT,717,725,10,34,0,0,60.58,32.85,2018-08-05
11649,TN,37795,20083.32,3,RENT,716,724,9,18,0,0,33.32,15.09,2019-03-19
11650,NY,12101,42809.69,9,MORTGAGE,738,746,3,25,0,1,22.97,40.78,2021-04-12
11651,NY,13938,17493.09,7,RENT,712,720,11,16,0,0,57.16,30.67,2018-10-21
11652,NJ,07136,28355.47,1,RENT,591,599,13,11,0,0,80.64,37.55,2021-05-30
11653,MA,01045,123611.77,6,RENT,733,741,5,13,0,0,89.92,9.28,2023-10-24
11654,VA,24321,67025.83,4,OWN,783,791,3,28,0,0,28.48,26.37,2022-12-20
11655,MA,02526,78920.07,6,MORTGAGE,583,591,14,10,0,0,25.77,11.33,2021-02-17
11656,TX,77664,44916.84,9,OWN,726,734,12,26,1,0,55.52,30.07,2018-08-27
11657,IL,62328,27809.23,1,RENT,579,587,16,26,0,0,87.61,28.64,2023-10-18
11658,MO,64116,61070.04,1,MORTGAGE,596,604,18,17,0,0,8.06,6.16,2019-07-16
11659,TN,37609,90667.87,3,MORTGAGE,677,685,3,12,3,0,8.82,42.82,2023-01-20
11660,VA,22156,17305.27,2,MORTGAGE,710,718,18,19,0,0,74.47,31.49,2023-08-02
11661,NY,12927,54248.51,2,OWN,589,597,18,35,0,0,24.1,42.1,2019-10-14
11662,WA,98341,32066.37,2,OWN,692,700,16,14,0,0,48.26,9.91,2019-04-30
11663,MA,01846,52987.34,9,MORTGAGE,733,741,14,16,0,0,85.22,13.02,2019-07-28
11664,NY,10367,18325.28,3,OWN,633,641,19,21,0,0,87.02,5.42,2018-07-19
11665,MO,64077,21032.86,8,OWN,826,834,15,31,1,0,85.26,38.93,2020-07-28
11666,TN,38001,54361.95,2,MORTGAGE,704,712,10,37,0,0,39.27,24.41,2023-06-01
11667,TN,37282,56189.81,4,OWN,810,818,6,13,1,0,41.02,21.41,2019-01-20
11668,MA,01453,93491.21,9,RENT,773,781,12,32,0,1,54.91,19.07,2023-09-18
11669,NY,13196,23318.25,6,OWN,735,743,9,23,0,0,30.79,22.78,2020-06-09
11670,VA,24153,97771.87,1,MORTGAGE,634,642,17,21,0,1,72.38,18.24,2020-08-24
11671,AZ,86556,29181.59,10,RENT,731,739,12,21,0,0,53.65,37.98,2020-10-03
11672,TN,38502,23583.09,2,OWN,675,683,8,29,0,0,66.86,16.89,2023-11-18
11673,TX,79548,54817.44,6,MORTGAGE,690,698,3,34,0,0,76.64,40.52,2022-04-09
11674,IL,60930,43956.36,0,RENT,617,625,7,16,1,0,40.21,10.35,2021-06-15
11675,WA,98485,101259.2,2,MORTGAGE,707,715,17,31,0,0,13.66,35.81,2018-12-23
11676,NJ,08210,27032.4,0,MORTGAGE,706,714,19,35,0,0,41.45,31.83,2018-10-25
11677,NY,11096,45129.03,9,RENT,667,675,7,18,0,0,67.62,36.21,2021-11-14
11678,NC,27089,43149.03,10,RENT,651,659,11,31,1,0,34.28,7.64,2022-09-05
11679,IN,47303,12272.34,6,RENT,686,694,14,38,1,0,63.72,6.0,2019-07-31
11680,NY,14154,40318.0,2,RENT,728,736,16,34,0,0,85.09,42.87,2019-12-07
11681,AZ,86480,18464.25,5,MORTGAGE,768,776,4,20,2,0,87.0,27.01,2018-02-25
11682,VA,22235,24535.53,8,OWN,792,800,4,26,0,0,50.56,8.34,2021-10-15
11683,MI,49488,17226.69,4,MORTGAGE,810,818,18,25,0,0,82.88,22.07,2018-11-20
11684,PA,16769,99494.46,9,MORTGAGE,625,633,8,36,0,0,64.06,41.06,2020-08-04
11685,IL,60225,22490.99,1,OWN,670,678,3,17,0,0,64.45,34.51,2019-06-18
11686,FL,33841,18007.14,10,OWN,695,703,13,28,3,0,89.09,42.17,2018-08-02
11687,MO,64830,42377.98,6,RENT,700,708,17,23,1,0,50.17,35.89,2020-09-28
11688,WA,99354,223038.75,10,MORTGAGE,712,720,6,34,0,0,32.28,14.59,2021-09-22
11689,OH,45364,29916.48,9,MORTGAGE,732,740,17,35,2,0,90.89,28.63,2019-01-17
11690,WA,98746,49501.79,10,MORTGAGE,588,596,4,30,2,0,52.37,42.17,2020-02-15
11691,NC,27075,18634.16,10,RENT,621,629,19,26,2,0,12.12,6.48,2019-12-23
11692,IL,62834,38745.42,0,RENT,649,657,18,15,0,0,46.63,17.7,2023-11-22
11693,MI,48540,77905.9,3,OWN,833,841,8,39,0,1,79.23,11.97,2019-03-10
11694,WA,98080,27027.05,3,MORTGAGE,777,785,16,10,0,0,8.42,31.8,2019-10-30
11695,TX,75667,24932.44,8,MORTGAGE,732,740,8,17,1,0,46.35,15.55,2019-08-02
11696,NJ,07936,32393.6,9,RENT,699,707,3,35,1,0,76.88,33.73,2018-10-10
11697,MA,01773,86952.45,8,RENT,590,598,8,38,0,0,34.35,34.99,2019-03-19
11698,WI,54363,14931.0,3,MORTGAGE,615,623,9,25,0,0,88.2,5.44,2019-01-12
11699,TX,75565,31193.06,5,MORTGAGE,679,687,13,27,1,0,46.68,41.37,2019-12-14
11700,PA,15919,121605.4,8,RENT,642,650,19,15,1,0,16.31,42.08,2023-03-14
11701,MI,48283,29591.42,5,MORTGAGE,738,746,5,20,0,0,77.75,25.19,2018-12-03
11702,FL,34496,65143.58,8,OWN,629,637,12,29,0,0,4.9,36.64,2021-11-23
11703,NC,28404,45951.85,4,MORTGAGE,672,680,18,33,0,0,71.81,17.44,2021-02-04
11704,WI,53911,60219.38,2,MORTGAGE,740,748,17,12,0,0,8.41,14.76,2020-08-30
11705,OH,45297,13405.82,8,OWN,677,685,9,32,0,0,11.47,28.81,2022-10-20
11706,MO,64153,36952.72,8,RENT,709,717,10,36,0,0,28.68,26.51,2019-12-14
11707,TX,77867,57733.16,1,MORTGAGE,790,798,12,38,0,1,87.83,6.67,2021-07-23
11708,TN,38546,91590.11,8,RENT,678,686,10,30,1,0,71.72,10.9,2023-04-02
11709,WI,53222,84320.81,10,MORTGAGE,832,840,15,31,2,0,58.62,43.11,2018-08-07
11710,IN,47351,35682.61,2,MORTGAGE,638,646,11,18,0,0,68.61,19.13,2019-03-29
11711,MI,48151,84954.06,5,MORTGAGE,703,711,5,26,0,0,92.17,15.41,2019-01-13
11712,AZ,85548,175984.74,6,RENT,628,636,15,38,0,0,33.38,12.64,2018-06-20
11713,MI,49949,41436.66,5,RENT,715,723,19,26,2,0,78.86,8.65,2020-04-30
11714,IL,61474,126779.03,2,MORTGAGE,708,716,17,22,1,0,33.24,7.22,2018-03-03
11715,FL,33908,64521.65,10,OWN,743,751,19,28,0,0,62.21,32.38,2023-04-30
11716,NC,27122,65762.19,10,MORTGAGE,705,713,12,35,0,0,16.97,28.73,2021-08-13
11717,NJ,07783,51019.5,9,MORTGAGE,728,736,6,13,0,0,50.62,19.08,2023-12-21
11718,CA,93410,29927.46,1,MORTGAGE,586,594,15,21,0,1,10.56,35.57,2022-12-02
11719,VA,22835,50040.06,4,RENT,702,710,7,37,2,0,94.99,8.57,2018-06-17
11720,NY,11959,42472.83,3,RENT,824,832,5,18,1,0,35.7,20.18,2018-05-14
11721,TN,37171,49086.92,0,OWN,800,808,3,30,0,1,53.1,15.07,2019-11-18
11722,WI,54435,113265.39,3,OWN,721,729,9,22,0,0,28.34,40.25,2022-08-24
11723,NJ,07020,108904.49,7,RENT,675,683,4,10,0,0,57.4,10.68,2018-07-09
11724,OH,45657,26094.08,5,RENT,819,827,16,29,0,0,86.78,43.55,2018-10-15
11725,GA,31674,20234.83,2,OWN,813,821,12,26,0,0,59.4,40.19,2020-08-30
11726,NJ,08713,30748.53,3,MORTGAGE,658,666,15,36,0,0,72.16,25.26,2018-09-11
11727,MI,49335,26578.7,9,MORTGAGE,576,584,9,12,1,1,31.35,34.67,2022-05-17
11728,MA,01368,11361.32,5,RENT,731,739,19,13,0,0,82.01,10.17,2021-10-17
11729,AZ,86332,27613.66,4,MORTGAGE,658,666,9,27,0,0,55.73,19.99,2020-01-09
11730,MO,65290,50316.54,5,RENT,739,747,11,23,2,0,29.6,19.01,2022-08-25
11731,MI,49362,59497.54,9,MORTGAGE,739,747,18,29,0,0,18.29,7.25,2018-05-31
11732,WA,98919,54835.94,0,MORTGAGE,632,640,16,27,0,1,42.85,27.56,2023-04-24
11733,MA,01606,16313.65,0,MORTGAGE,589,597,8,31,0,1,92.12,5.72,2019-08-04
11734,IL,62716,21521.74,1,RENT,736,744,4,34,1,0,65.88,38.97,2021-12-23
11735,AZ,86307,42082.01,10,OWN,732,740,12,39,2,0,23.83,9.84,2018-04-19
11736,NC,27821,75487.75,9,OWN,684,692,16,18,0,0,88.28,40.01,2020-11-01
11737,NJ,08794,33806.23,0,OWN,728,736,4,28,0,0,36.05,14.21,2019-05-04
11738,WA,99039,78373.27,1,RENT,743,751,9,10,1,1,91.38,32.87,2022-11-27
11739,TN,38513,143578.95,4,RENT,793,801,9,21,0,0,33.95,42.37,2018-05-18
11740,FL,34707,48685.29,3,MORTGAGE,594,602,12,14,0,0,50.54,25.55,2023-06-03
11741,MI,48202,18153.02,6,RENT,657,665,8,32,1,1,80.5,23.67,2020-03-08
11742,MA,01151,32253.84,1,RENT,702,710,12,13,2,1,86.8,21.75,2023-06-25
11743,MI,49925,137899.42,5,RENT,660,668,14,26,0,0,36.21,22.81,2022-07-04
11744,WA,98298,85921.62,4,MORTGAGE,712,720,9,30,0,0,43.32,36.43,2021-05-01
11745,WA,98432,119930.65,2,MORTGAGE,773,781,10,25,0,0,69.59,32.93,2019-06-26
11746,OH,45056,70474.56,8,RENT,667,675,12,30,0,1,76.34,11.34,2023-12-22
11747,NC,27956,163553.09,10,OWN,612,620,15,33,0,1,92.05,35.34,2023-12-12
11748,OH,43518,37962.8,4,MORTGAGE,611,619,3,16,0,0,20.23,30.07,2018-02-08
11749,MI,49741,36340.44,4,MORTGAGE,713,721,18,25,0,0,30.07,30.63,2020-09-29
11750,NC,27667,61950.98,8,RENT,716,724,5,34,0,0,27.0,28.34,2019-05-18
11751,CA,95023,60776.23,5,RENT,836,844,13,14,2,0,37.41,20.93,2018-01-21
11752,IN,47766,63259.41,2,RENT,646,654,8,23,0,0,88.45,32.15,2021-01-22
11753,FL,34409,26817.58,5,OWN,590,598,17,10,0,0,40.89,39.02,2022-02-12
11754,IL,61256,131296.98,4,RENT,637,645,9,36,0,0,8.37,40.62,2021-05-22
11755,WI,53231,43451.53,9,MORTGAGE,837,845,3,31,3,0,14.34,10.29,2018-05-10
11756,CA,92730,118003.73,8,RENT,724,732,14,14,0,0,57.3,11.51,2020-06-06
11757,OH,44203,30088.2,0,RENT,679,687,4,28,0,0,74.72,28.91,2018-07-20
11758,TN,37922,35293.93,9,RENT,592,600,10,39,0,0,37.95,38.87,2022-09-14
11759,MO,64191,140332.82,9,OWN,661,669,13,23,0,0,55.91,42.19,2018-02-02
11760,TX,76734,48952.48,9,MORTGAGE,629,637,4,35,1,0,8.22,17.8,2020-02-14
11761,WI,54211,38424.23,2,OWN,692,700,12,32,0,0,86.7,37.07,2022-10-22
11762,GA,30689,78876.56,4,RENT,822,830,13,37,0,0,68.13,21.58,2023-05-26
11763,VA,22035,78421.45,0,RENT,845,853,11,32,0,0,37.44,39.12,2022-08-11
11764,IL,61901,44049.44,8,OWN,581,589,13,14,0,0,6.83,39.5,2018-04-01
11765,IN,46489,133809.13,6,RENT,686,694,7,13,2,0,75.25,22.83,2018-08-01
11766,IN,47815,36089.95,3,RENT,733,741,16,36,0,0,21.5,20.04,2019-06-03
11767,IN,47420,137259.5,8,RENT,587,595,19,26,2,0,19.44,41.83,2020-04-23
11768,MO,63708,24382.63,10,RENT,577,585,19,39,1,1,45.5,30.66,2022-01-22
11769,IN,46524,48561.59,7,RENT,592,600,6,18,0,0,34.64,13.42,2023-05-12
11770,AZ,85736,56720.34,5,RENT,749,757,7,20,1,0,37.94,14.32,2021-04-28
11771,NY,13079,86626.78,5,RENT,745,753,5,14,0,0,93.97,42.08,2019-01-14
11772,MA,02356,21662.64,8,RENT,838,846,10,34,0,0,74.87,21.76,2019-08-27
11773,AZ,85107,93579.84,8,RENT,684,692,7,30,0,0,63.96,27.12,2021-04-07
11774,GA,31418,44430.4,9,MORTGAGE,585,593,10,24,0,0,64.48,23.42,2023-02-21
11775,NJ,08184,70679.43,2,OWN,695,703,18,18,3,1,45.36,24.71,2021-07-31
11776,IN,47881,59054.87,1,OWN,709,717,19,33,0,0,60.08,43.83,2022-04-17
11777,NC,27899,103373.94,4,MORTGAGE,702,710,11,18,0,0,87.23,43.04,2020-05-09
11778,IL,62823,115836.15,4,RENT,699,707,7,17,0,0,24.18,23.52,2021-07-21
11779,FL,34653,65109.08,9,MORTGAGE,712,720,14,25,0,1,87.41,8.58,2021-09-29
11780,AZ,86364,33845.18,2,MORTGAGE,630,638,3,25,0,1,22.7,17.58,2018-04-23
11781,OH,43693,143687.34,4,RENT,651,659,9,14,1,0,89.54,15.31,2020-06-20
11782,TX,79766,63256.79,4,MORTGAGE,784,792,5,32,0,0,67.05,13.29,2021-01-19
11783,MD,21754,66173.76,5,RENT,708,716,19,25,0,1,48.38,43.02,2023-01-06
11784,GA,31005,115029.09,5,OWN,840,848,19,23,1,0,80.58,40.71,2023-05-03
11785,IL,61621,74123.83,2,MORTGAGE,660,668,13,28,0,0,54.57,16.02,2020-08-23
11786,FL,32895,19525.69,0,MORTGAGE,703,711,19,37,0,1,43.29,30.62,2023-01-16
11787,WA,99356,35675.6,2,MORTGAGE,672,680,13,17,1,1,91.99,39.72,2018-12-31
11788,WA,99318,71294.71,6,OWN,845,853,16,18,0,0,3.02,27.88,2019-07-27
11789,MA,02310,19633.48,8,MORTGAGE,717,725,16,37,0,0,1.81,6.29,2023-03-14
11790,WI,53506,31746.74,8,MORTGAGE,702,710,8,26,0,1,69.54,29.55,2020-12-09
11791,FL,32235,15856.45,5,OWN,815,823,19,22,0,0,33.63,38.1,2018-01-22
11792,VA,22389,106582.98,4,MORTGAGE,592,600,6,13,0,0,72.81,25.84,2023-12-21
11793,WI,54535,42607.97,2,MORTGAGE,819,827,16,17,3,0,32.98,13.88,2020-09-22
11794,MA,01753,29355.97,4,MORTGAGE,711,719,13,35,2,0,92.71,26.71,2023-02-02
11795,NY,10204,118114.01,5,MORTGAGE,655,663,16,39,0,0,75.56,14.44,2019-01-19
11796,MA,01887,42860.02,3,MORTGAGE,625,633,17,38,0,0,43.51,36.75,2022-04-09
11797,IL,61472,106656.86,3,RENT,679,687,6,25,0,1,90.4,39.95,2023-02-09
11798,GA,30158,54150.85,7,MORTGAGE,811,819,7,29,0,0,62.76,11.63,2020-10-30
11799,WI,53810,37056.97,7,RENT,718,726,13,27,0,0,90.54,29.25,2019-04-16
11800,VA,24465,94367.13,6,RENT,737,745,8,39,1,0,48.01,15.81,2022-08-30
11801,NY,10080,60088.59,3,MORTGAGE,763,771,10,16,0,0,59.5,15.16,2022-04-13
11802,OH,44754,37870.61,8,MORTGAGE,653,661,10,16,0,0,32.48,25.57,2018-04-15
11803,OH,43337,69678.02,7,RENT,710,718,11,12,0,1,74.39,37.72,2022-04-14
11804,MI,49453,50071.3,5,RENT,596,604,13,25,3,0,53.4,38.84,2023-07-20
11805,VA,22434,25753.92,0,OWN,664,672,14,13,0,0,53.35,16.16,2021-08-29
11806,PA,18248,17507.66,7,RENT,789,797,8,28,0,1,78.88,29.51,2018-02-10
11807,NY,12656,118544.99,5,MORTGAGE,590,598,3,15,0,0,73.08,31.6,2019-09-18
11808,FL,32671,72405.24,2,MORTGAGE,695,703,17,30,0,1,30.49,16.7,2021-03-08
11809,TN,38459,18381.65,9,MORTGAGE,636,644,11,21,0,0,28.95,37.5,2020-05-28
11810,WA,98222,29544.77,8,OWN,724,732,14,10,2,0,20.63,35.86,2018-09-22
11811,CA,93502,41239.24,4,MORTGAGE,666,674,12,15,1,1,75.53,32.68,2018-06-15
11812,MI,49220,44703.23,10,OWN,660,668,19,24,0,0,13.0,33.53,2021-08-02
11813,NY,14721,17188.02,0,RENT,716,724,9,35,0,2,45.59,8.48,2023-08-11
11814,NY,10681,160753.2,7,RENT,637,645,13,36,0,0,75.81,23.27,2021-07-19
11815,AZ,86113,44478.18,1,RENT,720,728,19,21,0,0,11.17,20.46,2021-03-02
11816,PA,16516,117700.69,2,RENT,820,828,15,19,1,0,51.01,20.33,2023-01-25
11817,MA,01780,11831.76,7,MORTGAGE,730,738,8,38,2,0,70.62,42.61,2023-10-15
11818,MD,21049,34973.08,7,MORTGAGE,810,818,14,29,0,1,33.51,26.57,2023-02-24
11819,PA,18972,42095.62,7,OWN,722,730,5,31,0,0,34.9,8.45,2020-08-26
11820,OH,45601,62874.43,1,OWN,724,732,6,15,1,0,58.78,43.2,2020-12-07
11821,IL,61486,113395.06,3,OWN,728,736,6,30,0,0,70.16,14.94,2018-06-28
11822,MO,64773,19561.59,5,MORTGAGE,695,703,19,17,0,0,87.71,39.88,2021-09-25
11823,TN,38236,29238.83,1,OWN,702,710,17,14,0,0,36.32,19.38,2021-09-24
11824,CA,90120,82637.42,9,MORTGAGE,824,832,4,32,0,0,30.74,42.53,2023-05-18
11825,TN,37786,26425.45,5,MORTGAGE,669,677,15,19,2,0,93.06,23.61,2021-11-23
11826,WI,53143,20434.46,1,OWN,768,776,17,28,0,0,12.42,39.12,2021-04-05
11827,MI,49348,73656.15,3,MORTGAGE,729,737,7,11,1,0,21.54,44.15,2022-02-16
11828,FL,34464,96700.9,3,RENT,649,657,12,30,0,0,16.27,5.24,2020-12-02
11829,NC,28603,24039.1,4,OWN,745,753,15,11,0,0,91.46,39.67,2019-03-11
11830,NC,28906,98795.8,10,MORTGAGE,794,802,16,11,0,0,0.9,24.11,2019-07-06
11831,FL,32223,17652.68,7,RENT,702,710,10,34,0,0,50.31,31.22,2022-09-12
11832,TN,37043,59865.25,10,OWN,708,716,12,36,0,0,3.74,6.04,2018-10-23
11833,PA,15453,26937.32,7,MORTGAGE,709,717,9,10,0,0,31.84,17.59,2018-07-20
11834,NC,28763,58386.93,7,MORTGAGE,671,679,16,16,0,1,23.38,42.6,2021-05-13
11835,PA,19264,64826.06,6,RENT,690,698,14,37,0,0,5.81,11.74,2019-09-22
11836,GA,31285,33898.56,6,RENT,672,680,12,17,0,0,77.2,26.05,2020-11-18
11837,CA,94578,49374.42,5,MORTGAGE,677,685,8,22,0,0,91.46,28.67,2023-07-24
11838,WI,54442,57146.99,0,RENT,595,603,11,38,1,0,3.0,31.19,2019-10-25
11839,MA,02568,88003.99,7,MORTGAGE,770,778,18,30,1,0,24.48,24.26,2019-09-21
11840,CA,93723,31350.19,4,RENT,702,710,4,21,1,0,91.45,32.1,2020-03-01
11841,IL,62335,38374.07,4,RENT,759,767,10,29,0,0,75.2,35.14,2023-05-10
11842,CA,95170,103283.94,8,RENT,787,795,8,11,0,0,36.55,30.19,2019-07-06
11843,NY,11018,58202.5,5,OWN,739,747,4,11,0,0,38.91,28.9,2019-05-27
11844,OH,43220,30613.39,7,OWN,682,690,3,12,0,0,0.37,5.37,2020-06-18
11845,MI,49906,134193.66,6,OWN,593,601,13,22,0,0,32.16,20.18,2022-06-06
11846,TN,37013,13284.41,3,RENT,825,833,15,13,1,0,82.46,25.83,2022-07-06
11847,PA,19450,48197.36,3,MORTGAGE,744,752,15,13,0,0,61.78,18.86,2021-01-25
11848,WI,54876,34663.1,7,MORTGAGE,643,651,8,22,0,0,88.87,23.7,2022-05-12
11849,FL,33880,36291.23,2,MORTGAGE,612,620,17,19,1,0,82.08,37.38,2022-10-09
11850,NJ,07120,43301.77,3,MORTGAGE,831,839,8,15,0,0,48.82,36.56,2019-10-11
11851,IN,46083,25057.6,8,OWN,735,743,18,35,0,0,79.4,26.5,2021-04-02
11852,FL,34551,36103.81,7,RENT,667,675,11,21,0,0,80.55,35.56,2022-03-08
11853,TN,38513,17744.35,3,MORTGAGE,835,843,16,27,1,0,37.13,22.6,2019-06-02
11854,FL,34198,76364.11,10,OWN,667,675,17,25,0,0,62.76,24.02,2018-01-26
11855,IN,46675,29228.96,7,MORTGAGE,707,715,7,10,0,0,67.93,15.44,2022-11-11
11856,FL,33509,15628.71,7,RENT,802,810,7,11,3,0,33.33,36.33,2022-04-07
11857,WA,98297,20371.87,7,RENT,715,723,18,31,0,0,12.05,16.73,2018-08-20
11858,FL,32785,34858.52,4,RENT,601,609,16,36,0,0,5.88,9.12,2023-05-16
11859,TX,79307,37512.28,8,RENT,728,736,13,23,0,1,60.67,35.57,2019-11-05
11860,TX,77646,14854.39,10,RENT,717,725,16,33,0,0,73.0,12.83,2023-03-20
11861,NC,27406,19977.53,10,RENT,703,711,12,18,0,0,74.95,27.52,2022-08-20
11862,WA,98284,80481.68,10,MORTGAGE,666,674,12,30,0,0,0.8,42.83,2022-08-03
11863,NJ,08205,24317.7,10,MORTGAGE,690,698,18,35,0,0,94.96,43.58,2020-08-24
11864,WA,99010,22334.83,5,MORTGAGE,724,732,11,34,0,2,78.91,8.39,2018-05-10
11865,IL,60415,91806.15,3,MORTGAGE,585,593,4,20,0,0,76.58,42.34,2023-08-27
11866,MD,21429,40801.34,7,MORTGAGE,577,585,11,10,0,0,82.36,9.65,2021-09-07
11867,NY,11829,45295.12,10,RENT,738,746,18,31,0,0,11.87,24.01,2022-11-29
11868,TX,79246,67065.64,5,RENT,633,641,9,10,1,0,33.43,26.85,2019-10-01
11869,AZ,85384,25416.85,10,RENT,733,741,4,24,3,0,38.1,37.84,2021-06-30
11870,IN,46955,29340.93,9,MORTGAGE,686,694,11,12,0,0,38.59,14.91,2019-10-05
11871,NC,27211,77089.84,1,MORTGAGE,742,750,9,37,0,0,58.03,29.61,2021-02-25
11872,AZ,85924,60232.56,10,MORTGAGE,823,831,5,13,3,0,77.53,29.97,2022-03-15
11873,MI,48597,50471.13,10,RENT,709,717,9,12,0,0,10.58,30.43,2022-03-03
11874,IL,61046,40148.7,10,RENT,776,784,3,37,2,0,51.17,33.47,2023-05-22
11875,WA,98973,72250.21,1,OWN,740,748,13,15,1,0,24.77,44.61,2023-04-04
11876,OH,44186,48776.54,8,MORTGAGE,819,827,8,39,1,0,41.04,21.62,2019-01-05
11877,MD,20917,20705.15,7,RENT,638,646,10,11,1,0,50.98,24.26,2019-03-08
11878,MD,21102,18906.12,2,MORTGAGE,825,833,10,31,0,0,4.02,39.09,2023-12-23
11879,NJ,07091,85546.15,0,MORTGAGE,729,737,11,10,0,1,12.77,17.23,2018-12-09
11880,MI,49491,40679.84,1,MORTGAGE,703,711,15,15,0,0,45.38,25.29,2022-06-25
11881,TN,37099,101678.58,6,MORTGAGE,661,669,8,35,0,0,49.48,23.06,2023-12-18
11882,MO,64667,52792.33,8,RENT,676,684,14,36,0,0,94.88,7.15,2021-01-06
11883,IN,46729,53279.54,5,MORTGAGE,840,848,6,21,2,0,53.6,44.52,2018-10-02
11884,NC,27267,34136.6,1,RENT,684,692,12,11,0,0,37.29,24.72,2021-06-19
11885,MI,49809,4942.53,5,MORTGAGE,827,835,15,21,2,0,48.8,21.73,2018-06-21
11886,VA,22634,54411.76,3,MORTGAGE,834,842,15,37,0,0,8.08,38.43,2023-01-11
11887,PA,15319,88748.09,1,MORTGAGE,692,700,19,20,0,0,15.58,24.43,2023-08-24
11888,PA,18750,95015.87,9,RENT,794,802,10,17,0,0,28.4,34.29,2023-12-28
11889,TN,37716,44887.86,0,MORTGAGE,700,708,19,15,0,0,78.09,16.31,2023-09-15
11890,MA,02583,69503.9,0,OWN,716,724,5,34,0,0,77.75,5.21,2021-12-17
11891,AZ,86491,68428.83,2,OWN,581,589,6,21,0,0,74.4,14.4,2021-08-03
11892,WA,98476,138037.03,5,MORTGAGE,614,622,13,30,0,0,66.1,9.28,2022-11-09
11893,IN,46263,27074.28,8,RENT,714,722,7,12,0,0,28.84,43.91,2023-12-26
11894,MI,48406,40042.03,2,RENT,771,779,11,37,0,0,94.46,25.48,2020-05-30
11895,MI,49303,83508.22,6,RENT,731,739,7,18,0,0,7.66,31.11,2023-04-19
11896,MO,64211,75107.6,6,MORTGAGE,699,707,11,37,3,0,10.71,38.45,2018-10-03
11897,MI,49636,23284.02,5,OWN,757,765,16,13,0,0,57.95,28.26,2019-04-11
11898,NY,14423,50421.29,1,RENT,687,695,6,20,0,0,76.76,20.86,2021-01-20
11899,MD,20814,13729.47,9,RENT,773,781,6,18,2,0,79.47,34.88,2022-12-01
11900,NJ,08686,102982.77,5,RENT,730,738,8,26,1,0,22.45,35.09,2019-02-05
11901,CA,94941,17607.27,3,OWN,798,806,3,22,0,0,14.34,27.3,2018-12-04
11902,WA,98722,34452.68,8,RENT,689,697,15,37,2,0,66.52,32.29,2019-07-04
