perf_id,loan_id,snapshot_date,loan_status,out_prncp,out_prncp_inv,total_pymnt,total_rec_prncp,total_rec_int,recoveries,collection_fees,last_payment_date,last_payment_amount
19297,19297,2024-12-31,Current,9397.85,9397.85,17506.18,10446.39,7059.79,0.0,0.0,2024-12-20,473.14
19298,19298,2024-12-31,Current,1372.85,1372.85,19864.88,13192.05,6672.83,0.0,0.0,2024-12-06,354.73
19299,19299,2024-12-31,Current,1331.92,1331.92,4135.05,3534.58,600.47,0.0,0.0,2024-12-11,153.15
19300,19300,2024-12-31,Current,1044.44,1044.44,20076.54,16671.73,3404.81,0.0,0.0,2024-12-20,352.22
19301,19301,2024-12-31,Fully Paid,190.1,190.1,6787.2,4682.07,2105.13,0.0,0.0,2024-12-04,193.92
19302,19302,2024-12-31,Current,4157.55,4157.55,8162.24,5624.74,2537.5,0.0,0.0,2024-12-13,354.88
19303,19303,2024-12-31,Current,3234.59,3234.59,7629.5,6576.44,1053.06,0.0,0.0,2024-12-15,305.18
19304,19304,2024-12-31,Current,4457.51,4457.51,5429.7,3004.71,2424.99,0.0,0.0,2024-12-11,180.99
19305,19305,2024-12-31,Current,5150.98,5150.98,27280.8,19311.3,7969.5,0.0,0.0,2024-12-10,909.36
19306,19306,2024-12-31,Current,9026.22,9026.22,13621.02,10663.06,2957.96,0.0,0.0,2024-12-16,648.62
19307,19307,2024-12-31,Current,1403.33,1403.33,9740.12,5993.77,3746.35,0.0,0.0,2024-12-20,187.31
19308,19308,2024-12-31,Fully Paid,0.02,0.02,14782.68,11775.57,3007.11,0.0,0.0,2023-05-20,410.63
19309,19309,2024-12-31,Fully Paid,0,0,12552.68,9996.4,2556.28,0.0,0.0,2024-03-02,348.53
19310,19310,2024-12-31,Fully Paid,0,0,49348.03,39993.75,9354.28,0.0,0.0,2024-01-22,1370.73
19311,19311,2024-12-31,Current,8425.79,8425.79,23426.34,11375.96,12050.38,0.0,0.0,2024-12-20,557.77
19312,19312,2024-12-31,Current,7848.65,7848.65,21711.04,16681.34,5029.7,0.0,0.0,2024-12-02,835.04
19313,19313,2024-12-31,Current,22882.76,22882.76,10496.7,6881.81,3614.89,0.0,0.0,2024-12-03,1049.67
19314,19314,2024-12-31,Current,10946.09,10946.09,10448.88,8705.68,1743.2,0.0,0.0,2024-12-27,614.64
19315,19315,2024-12-31,Current,6554.78,6554.78,1161.52,853.27,308.25,0.0,0.0,2024-12-19,145.19
19316,19316,2024-12-31,Fully Paid,0,0,11049.04,9823.23,1225.81,0.0,0.0,2023-06-16,306.84
19317,19317,2024-12-31,Charged Off,6209.03,6209.03,8968.6,5685.52,3283.08,1067.07,85.37,2022-08-11,35.35
19318,19318,2024-12-31,Current,17876.83,17876.83,9011.97,6473.09,2538.88,0.0,0.0,2024-12-09,819.27
19319,19319,2024-12-31,Charged Off,22030.1,22030.1,9521.5,7218.04,2303.46,5433.68,434.69,2024-11-04,218.06
19320,19320,2024-12-31,Fully Paid,0.02,0.02,36037.8,29906.35,6131.45,0.0,0.0,2023-08-27,1001.05
19321,19321,2024-12-31,Charged Off,25546.01,25546.01,17971.94,13846.89,4125.05,5289.08,423.13,2022-06-16,284.23
19322,19322,2024-12-31,Current,6457.9,6457.9,8483.31,5187.48,3295.83,0.0,0.0,2024-12-09,446.49
19323,19323,2024-12-31,Fully Paid,0,0,8276.6,7345.36,931.24,0.0,0.0,2023-03-01,229.75
19324,19324,2024-12-31,Current,24326.92,24326.92,28273.84,14911.4,13362.44,0.0,0.0,2024-12-18,974.96
19325,19325,2024-12-31,Current,1749.45,1749.45,8898.3,8017.78,880.52,0.0,0.0,2024-12-03,296.61
19326,19326,2024-12-31,Fully Paid,0.15,0.15,12814.56,9859.71,2954.85,0.0,0.0,2024-03-06,355.96
19327,19327,2024-12-31,Current,16203.19,16203.19,25159.68,17932.24,7227.44,0.0,0.0,2024-12-20,1198.08
19328,19328,2024-12-31,Current,9153.41,9153.41,4236.3,2717.14,1519.16,0.0,0.0,2024-12-11,423.63
19329,19329,2024-12-31,Fully Paid,0,0,16746.35,14722.95,2023.4,0.0,0.0,2023-04-20,465.05
19330,19330,2024-12-31,Current,3345.06,3345.06,11330.01,6539.96,4790.05,0.0,0.0,2024-12-28,419.63
19331,19331,2024-12-31,Fully Paid,0.07,0.07,8167.68,7494.53,673.15,0.0,0.0,2024-05-17,226.88
19332,19332,2024-12-31,Fully Paid,0,0,24061.11,17565.05,6496.06,0.0,0.0,2023-02-16,668.16
19333,19333,2024-12-31,Current,1102.56,1102.56,10508.94,6239.87,4269.07,0.0,0.0,2024-12-18,194.61
19334,19334,2024-12-31,Charged Off,1164.35,1164.35,20115.08,16406.85,3708.23,261.72,20.94,2023-01-27,155.08
19335,19335,2024-12-31,Current,3222.53,3222.53,14737.8,8684.17,6053.63,0.0,0.0,2024-12-15,508.2
19336,19336,2024-12-31,Current,4088.05,4088.05,1333.28,911.02,422.26,0.0,0.0,2024-12-30,102.56
19337,19337,2024-12-31,Current,8368.73,8368.73,38824.17,30523.97,8300.2,0.0,0.0,2024-12-03,792.33
19338,19338,2024-12-31,Current,7518.88,7518.88,3525.4,2189.51,1335.89,0.0,0.0,2024-12-28,352.54
19339,19339,2024-12-31,Current,2671.58,2671.58,15679.44,12316.95,3362.49,0.0,0.0,2024-12-13,307.44
19340,19340,2024-12-31,Current,486.8,486.8,14418.22,9400.06,5018.16,0.0,0.0,2024-12-01,248.59
19341,19341,2024-12-31,Fully Paid,0,0,17441.26,11795.75,5645.51,0.0,0.0,2023-08-30,484.46
19342,19342,2024-12-31,Current,20089.74,20089.74,27702.0,14572.02,13129.98,0.0,0.0,2024-12-30,1458.0
19343,19343,2024-12-31,Current,9395.08,9395.08,24835.94,20523.96,4311.98,0.0,0.0,2024-12-14,577.58
19344,19344,2024-12-31,Current,5483.0,5483.0,11671.2,9228.09,2443.11,0.0,0.0,2024-12-28,486.3
19345,19345,2024-12-31,Current,6279.74,6279.74,6697.44,5552.06,1145.38,0.0,0.0,2024-12-21,372.08
19346,19346,2024-12-31,Current,10430.84,10430.84,3311.99,1474.53,1837.46,0.0,0.0,2024-12-12,301.09
19347,19347,2024-12-31,Current,11766.62,11766.62,11828.88,7947.4,3881.48,0.0,0.0,2024-12-31,422.46
19348,19348,2024-12-31,Charged Off,16637.12,16637.12,22201.82,7649.21,14552.61,3411.88,272.95,2022-09-13,364.4
19349,19349,2024-12-31,Current,5071.64,5071.64,7312.8,4662.56,2650.24,0.0,0.0,2024-12-21,365.64
19350,19350,2024-12-31,Current,4231.73,4231.73,7628.95,3257.3,4371.65,0.0,0.0,2024-12-19,217.97
19351,19351,2024-12-31,Current,7938.12,7938.12,8545.68,6891.65,1654.03,0.0,0.0,2024-12-18,474.76
19352,19352,2024-12-31,Current,32596.42,32596.42,8788.29,6861.07,1927.22,0.0,0.0,2024-12-23,1255.47
19353,19353,2024-12-31,Current,22474.79,22474.79,15674.82,12355.61,3319.21,0.0,0.0,2024-12-05,1119.63
19354,19354,2024-12-31,Current,14230.3,14230.3,4766.16,3308.23,1457.93,0.0,0.0,2024-12-05,595.77
19355,19355,2024-12-31,Charged Off,1293.51,1293.51,10640.0,8517.02,2122.98,312.48,25.0,2024-04-19,37.45
19356,19356,2024-12-31,Fully Paid,0,0,35740.71,24676.8,11063.91,0.0,0.0,2024-09-25,992.71
19357,19357,2024-12-31,Current,4835.79,4835.79,31037.82,24463.06,6574.76,0.0,0.0,2024-12-14,1001.22
19358,19358,2024-12-31,Current,11294.37,11294.37,9037.95,6670.13,2367.82,0.0,0.0,2024-12-05,602.53
19359,19359,2024-12-31,Fully Paid,0.21,0.21,16185.6,14673.62,1511.98,0.0,0.0,2023-10-02,449.6
19360,19360,2024-12-31,Current,10794.76,10794.76,9284.08,6716.5,2567.58,0.0,0.0,2024-12-25,357.08
19361,19361,2024-12-31,Fully Paid,298.97,298.97,18020.37,9629.66,8390.71,0.0,0.0,2024-12-18,305.43
19362,19362,2024-12-31,Fully Paid,0.1,0.1,45162.0,34695.47,10466.53,0.0,0.0,2024-08-13,1254.5
19363,19363,2024-12-31,Current,1888.76,1888.76,16050.56,9997.06,6053.5,0.0,0.0,2024-12-20,501.58
19364,19364,2024-12-31,Current,13696.0,13696.0,15601.2,10588.06,5013.14,0.0,0.0,2024-12-28,520.04
19365,19365,2024-12-31,Charged Off,15218.8,15218.8,5158.51,2341.57,2816.94,2937.83,235.03,2024-05-26,19.93
19366,19366,2024-12-31,Current,13098.57,13098.57,8390.64,4482.87,3907.77,0.0,0.0,2024-12-26,699.22
19367,19367,2024-12-31,Fully Paid,0.08,0.08,24895.8,19935.21,4960.59,0.0,0.0,2024-03-01,691.55
19368,19368,2024-12-31,Current,11936.39,11936.39,17038.08,12824.74,4213.34,0.0,0.0,2024-12-11,501.12
19369,19369,2024-12-31,Current,1500.29,1500.29,9468.95,8374.49,1094.46,0.0,0.0,2024-12-01,305.45
19370,19370,2024-12-31,Current,6029.68,6029.68,2001.92,1418.46,583.46,0.0,0.0,2024-12-18,250.24
19371,19371,2024-12-31,Current,6090.79,6090.79,4672.5,3864.38,808.12,0.0,0.0,2024-12-15,311.5
19372,19372,2024-12-31,Current,16381.79,16381.79,31594.87,23206.15,8388.72,0.0,0.0,2024-12-31,1373.69
19373,19373,2024-12-31,Charged Off,9044.34,9044.34,2070.65,940.22,1130.43,1726.94,138.16,2023-05-14,35.97
19374,19374,2024-12-31,Current,3787.69,3787.69,2170.96,1126.36,1044.6,0.0,0.0,2024-12-21,197.36
19375,19375,2024-12-31,Current,12129.54,12129.54,4430.32,2499.63,1930.69,0.0,0.0,2024-12-30,553.79
19376,19376,2024-12-31,Fully Paid,0.02,0.02,14136.48,11701.08,2435.4,0.0,0.0,2023-03-09,392.68
19377,19377,2024-12-31,Current,20258.28,20258.28,5274.85,4456.27,818.58,0.0,0.0,2024-12-26,753.55
19378,19378,2024-12-31,Current,3328.92,3328.92,3912.44,1651.21,2261.23,0.0,0.0,2024-12-16,139.73
19379,19379,2024-12-31,Current,10365.59,10365.59,2159.37,1495.54,663.83,0.0,0.0,2024-12-01,239.93
19380,19380,2024-12-31,Current,8330.74,8330.74,4246.31,3358.39,887.92,0.0,0.0,2024-12-05,223.49
19381,19381,2024-12-31,Current,8459.59,8459.59,2395.03,1409.07,985.96,0.0,0.0,2024-12-13,217.73
19382,19382,2024-12-31,Fully Paid,0.04,0.04,24413.04,19529.33,4883.71,0.0,0.0,2023-11-14,678.14
19383,19383,2024-12-31,Current,1184.79,1184.79,13699.29,8532.63,5166.66,0.0,0.0,2024-12-16,415.13
19384,19384,2024-12-31,Fully Paid,0,0,11267.97,9707.29,1560.68,0.0,0.0,2024-05-05,312.97
19385,19385,2024-12-31,Current,6778.65,6778.65,5692.0,4987.0,705.0,0.0,0.0,2024-12-28,355.75
19386,19386,2024-12-31,Fully Paid,0,0,32660.56,29901.94,2758.62,0.0,0.0,2023-12-30,907.16
19387,19387,2024-12-31,Current,12106.8,12106.8,3324.23,2489.27,834.96,0.0,0.0,2024-12-31,474.89
19388,19388,2024-12-31,Current,19023.38,19023.38,7119.15,5426.11,1693.04,0.0,0.0,2024-12-03,474.61
19389,19389,2024-12-31,Current,9068.58,9068.58,4206.3,2683.34,1522.96,0.0,0.0,2024-12-09,420.63
19390,19390,2024-12-31,Current,12450.36,12450.36,3628.17,2367.28,1260.89,0.0,0.0,2024-12-02,518.31
19391,19391,2024-12-31,Current,4027.38,4027.38,7725.7,5784.08,1941.62,0.0,0.0,2024-12-22,335.9
19392,19392,2024-12-31,Current,4873.35,4873.35,29183.22,20045.17,9138.05,0.0,0.0,2024-12-23,572.22
19393,19393,2024-12-31,Fully Paid,287.34,287.34,17289.36,9419.47,7869.89,0.0,0.0,2024-12-26,293.04
19394,19394,2024-12-31,Current,5813.23,5813.23,7016.1,3993.66,3022.44,0.0,0.0,2024-12-09,233.87
19395,19395,2024-12-31,Fully Paid,0,0,9473.36,7490.24,1983.12,0.0,0.0,2024-09-05,263.11
19396,19396,2024-12-31,Current,6064.47,6064.47,11676.18,8627.95,3048.23,0.0,0.0,2024-12-19,507.66
19397,19397,2024-12-31,Current,16802.89,16802.89,15019.8,8171.59,6848.21,0.0,0.0,2024-12-16,1001.32
19398,19398,2024-12-31,Current,2427.47,2427.47,5729.5,4925.14,804.36,0.0,0.0,2024-12-11,229.18
19399,19399,2024-12-31,Charged Off,1738.25,1738.25,4251.25,3172.17,1079.08,656.78,52.54,2024-05-14,22.94
19400,19400,2024-12-31,Fully Paid,0.18,0.18,54279.36,39938.31,14341.05,0.0,0.0,2023-08-02,1507.76
19401,19401,2024-12-31,Current,9044.9,9044.9,5420.13,2830.76,2589.37,0.0,0.0,2024-12-02,285.27
19402,19402,2024-12-31,Fully Paid,0,0,10118.49,7340.77,2777.72,0.0,0.0,2024-01-08,281.04
19403,19403,2024-12-31,Current,6902.77,6902.77,5518.39,2816.43,2701.96,0.0,0.0,2024-12-31,239.93
19404,19404,2024-12-31,Current,3557.21,3557.21,33728.4,20981.79,12746.61,0.0,0.0,2024-12-04,624.6
19405,19405,2024-12-31,Current,5147.47,5147.47,9921.42,6670.38,3251.04,0.0,0.0,2024-12-16,261.09
19406,19406,2024-12-31,Fully Paid,0.09,0.09,26917.92,19998.8,6919.12,0.0,0.0,2023-11-20,747.72
19407,19407,2024-12-31,Current,1870.37,1870.37,3657.81,3018.29,639.52,0.0,0.0,2024-12-13,93.79
19408,19408,2024-12-31,Fully Paid,0,0,35878.2,29650.53,6227.67,0.0,0.0,2023-05-27,996.5
19409,19409,2024-12-31,Fully Paid,0,0,27572.04,19508.59,8063.45,0.0,0.0,2024-05-17,765.89
19410,19410,2024-12-31,Current,2295.75,2295.75,9338.43,5088.5,4249.93,0.0,0.0,2024-12-17,198.69
19411,19411,2024-12-31,Current,17113.75,17113.75,11619.79,7260.34,4359.45,0.0,0.0,2024-12-10,893.83
19412,19412,2024-12-31,Current,12963.31,12963.31,5361.1,4518.07,843.03,0.0,0.0,2024-12-02,536.11
19413,19413,2024-12-31,Fully Paid,0,0,38339.13,29364.2,8974.93,0.0,0.0,2024-12-10,1064.83
19414,19414,2024-12-31,Current,1234.97,1234.97,7938.79,6187.19,1751.6,0.0,0.0,2024-12-09,256.09
19415,19415,2024-12-31,Current,16528.68,16528.68,4032.24,1387.12,2645.12,0.0,0.0,2024-12-13,504.03
19416,19416,2024-12-31,Current,8169.68,8169.68,6351.1,3747.59,2603.51,0.0,0.0,2024-12-02,453.65
19417,19417,2024-12-31,Current,21172.21,21172.21,7151.62,3274.27,3877.35,0.0,0.0,2024-12-13,1021.66
19418,19418,2024-12-31,Current,14997.94,14997.94,16344.82,9293.42,7051.4,0.0,0.0,2024-12-17,961.46
19419,19419,2024-12-31,Fully Paid,675.05,675.05,40063.36,33781.67,6281.69,0.0,0.0,2024-12-02,679.04
19420,19420,2024-12-31,Current,9650.93,9650.93,16719.48,10206.81,6512.67,0.0,0.0,2024-12-10,464.43
19421,19421,2024-12-31,Current,14637.9,14637.9,5017.44,3297.1,1720.34,0.0,0.0,2024-12-27,627.18
19422,19422,2024-12-31,Current,2332.18,2332.18,14863.88,12292.23,2571.65,0.0,0.0,2024-12-08,479.48
19423,19423,2024-12-31,Fully Paid,0,0,28555.91,24536.42,4019.49,0.0,0.0,2024-06-12,793.21
19424,19424,2024-12-31,Fully Paid,0.01,0.01,24825.6,19974.81,4850.79,0.0,0.0,2024-03-02,689.6
19425,19425,2024-12-31,Current,5077.63,5077.63,12179.75,9820.73,2359.02,0.0,0.0,2024-12-04,487.19
19426,19426,2024-12-31,Fully Paid,0.03,0.03,17912.88,14858.8,3054.08,0.0,0.0,2024-10-17,497.58
19427,19427,2024-12-31,Fully Paid,0.08,0.08,26840.52,19641.93,7198.59,0.0,0.0,2023-08-31,745.57
19428,19428,2024-12-31,Fully Paid,0.12,0.12,28551.6,24298.84,4252.76,0.0,0.0,2024-10-10,793.1
19429,19429,2024-12-31,Current,5277.84,5277.84,6309.74,4493.22,1816.52,0.0,0.0,2024-12-22,203.54
19430,19430,2024-12-31,Current,18607.41,18607.41,8662.01,5829.5,2832.51,0.0,0.0,2024-12-07,509.53
19431,19431,2024-12-31,Current,5319.55,5319.55,2729.92,2122.96,606.96,0.0,0.0,2024-12-14,143.68
19432,19432,2024-12-31,Current,18984.3,18984.3,13430.9,10196.29,3234.61,0.0,0.0,2024-12-03,959.35
19433,19433,2024-12-31,Current,16699.38,16699.38,15402.75,7604.67,7798.08,0.0,0.0,2024-12-04,616.11
19434,19434,2024-12-31,Current,14099.94,14099.94,4317.04,3691.11,625.93,0.0,0.0,2024-12-15,539.63
19435,19435,2024-12-31,Charged Off,2329.65,2329.65,10174.07,7643.74,2530.33,540.5,43.24,2022-09-10,59.76
19436,19436,2024-12-31,Current,9783.02,9783.02,8479.95,5026.03,3453.92,0.0,0.0,2024-12-09,565.33
19437,19437,2024-12-31,Current,3877.91,3877.91,14407.12,10728.82,3678.3,0.0,0.0,2024-12-13,514.54
19438,19438,2024-12-31,Current,6227.06,6227.06,5125.8,3502.43,1623.37,0.0,0.0,2024-12-04,341.72
19439,19439,2024-12-31,Fully Paid,0.08,0.08,44836.56,34758.14,10078.42,0.0,0.0,2023-06-05,1245.46
19440,19440,2024-12-31,Current,2505.76,2505.76,6170.64,4936.8,1233.84,0.0,0.0,2024-12-14,146.92
19441,19441,2024-12-31,Current,22282.13,22282.13,9777.36,2448.97,7328.39,0.0,0.0,2024-12-31,814.78
19442,19442,2024-12-31,Current,2192.03,2192.03,24980.45,17232.18,7748.27,0.0,0.0,2024-12-06,454.19
19443,19443,2024-12-31,Fully Paid,0.18,0.18,10915.2,9956.08,959.12,0.0,0.0,2023-10-09,303.2
19444,19444,2024-12-31,Current,6720.83,6720.83,2526.7,728.54,1798.16,0.0,0.0,2024-12-29,229.7
19445,19445,2024-12-31,Current,29496.21,29496.21,7270.3,4540.16,2730.14,0.0,0.0,2024-12-27,727.03
19446,19446,2024-12-31,Current,1706.92,1706.92,7110.24,5676.78,1433.46,0.0,0.0,2024-12-01,148.13
19447,19447,2024-12-31,Current,2054.11,2054.11,4663.6,2858.82,1804.78,0.0,0.0,2024-12-06,116.59
19448,19448,2024-12-31,Current,1726.29,1726.29,16877.7,8114.69,8763.01,0.0,0.0,2024-12-30,312.55
19449,19449,2024-12-31,Current,1285.36,1285.36,24939.78,18149.28,6790.5,0.0,0.0,2024-12-30,437.54
19450,19450,2024-12-31,Current,9168.55,9168.55,7344.25,5385.01,1959.24,0.0,0.0,2024-12-28,293.77
19451,19451,2024-12-31,Fully Paid,0,0,13462.51,9869.31,3593.2,0.0,0.0,2024-05-28,373.91
19452,19452,2024-12-31,Current,2682.38,2682.38,8344.89,7064.1,1280.79,0.0,0.0,2024-12-10,309.07
19453,19453,2024-12-31,Charged Off,8315.72,8315.72,11061.99,6506.32,4555.67,1382.13,110.57,2023-11-30,154.15
19454,19454,2024-12-31,Current,3457.39,3457.39,11065.68,8236.18,2829.5,0.0,0.0,2024-12-13,409.84
19455,19455,2024-12-31,Current,5626.93,5626.93,3001.68,1871.17,1130.51,0.0,0.0,2024-12-27,272.88
19456,19456,2024-12-31,Current,9693.58,9693.58,18164.25,14792.36,3371.89,0.0,0.0,2024-12-23,789.75
19457,19457,2024-12-31,Current,3539.23,3539.23,1751.2,1317.25,433.95,0.0,0.0,2024-12-11,159.2
19458,19458,2024-12-31,Fully Paid,0.08,0.08,34597.44,29270.04,5327.4,0.0,0.0,2023-11-10,961.04
19459,19459,2024-12-31,Current,5529.85,5529.85,2325.1,1883.4,441.7,0.0,0.0,2024-12-27,232.51
19460,19460,2024-12-31,Current,8728.09,8728.09,24850.14,10951.53,13898.61,0.0,0.0,2024-12-10,591.67
19461,19461,2024-12-31,Current,2419.97,2419.97,5681.0,4992.02,688.98,0.0,0.0,2024-12-16,227.24
19462,19462,2024-12-31,Current,715.73,715.73,5981.44,4232.79,1748.65,0.0,0.0,2024-12-06,186.92
19463,19463,2024-12-31,Fully Paid,0.07,0.07,25377.12,19913.28,5463.84,0.0,0.0,2023-12-10,704.92
19464,19464,2024-12-31,Fully Paid,0,0,19855.57,14904.3,4951.27,0.0,0.0,2024-01-17,551.32
19465,19465,2024-12-31,Fully Paid,0,0,7221.8,4909.94,2311.86,0.0,0.0,2024-04-13,200.45
19466,19466,2024-12-31,Fully Paid,0.1,0.1,34449.84,29480.54,4969.3,0.0,0.0,2024-10-05,956.94
19467,19467,2024-12-31,Current,8752.16,8752.16,18110.88,15927.94,2182.94,0.0,0.0,2024-12-06,754.62
19468,19468,2024-12-31,Current,4204.17,4204.17,27155.07,20513.51,6641.56,0.0,0.0,2024-12-08,875.97
19469,19469,2024-12-31,Current,1638.3,1638.3,3911.0,3214.84,696.16,0.0,0.0,2024-12-28,156.44
19470,19470,2024-12-31,Current,4719.61,4719.61,13008.32,10150.55,2857.77,0.0,0.0,2024-12-12,500.32
19471,19471,2024-12-31,Current,12159.52,12159.52,3572.4,2470.96,1101.44,0.0,0.0,2024-12-10,297.7
19472,19472,2024-12-31,Charged Off,9947.58,9947.58,26245.75,14507.07,11738.68,2459.13,196.73,2024-08-16,108.98
19473,19473,2024-12-31,Current,8075.87,8075.87,18283.2,11464.32,6818.88,0.0,0.0,2024-12-10,761.8
19474,19474,2024-12-31,Fully Paid,0.01,0.01,15868.44,14593.3,1275.14,0.0,0.0,2023-12-29,440.79
19475,19475,2024-12-31,Current,11215.24,11215.24,7361.76,3688.02,3673.74,0.0,0.0,2024-12-28,613.48
19476,19476,2024-12-31,Current,2436.98,2436.98,27382.3,21834.78,5547.52,0.0,0.0,2024-12-29,497.86
19477,19477,2024-12-31,Current,26953.61,26953.61,6845.94,2969.33,3876.61,0.0,0.0,2024-12-02,760.66
19478,19478,2024-12-31,Current,30057.86,30057.86,7549.0,4511.5,3037.5,0.0,0.0,2024-12-05,754.9
19479,19479,2024-12-31,Current,16631.12,16631.12,19096.56,12726.92,6369.64,0.0,0.0,2024-12-24,1060.92
19480,19480,2024-12-31,Current,4123.14,4123.14,1248.59,744.26,504.33,0.0,0.0,2024-12-25,178.37
19481,19481,2024-12-31,Fully Paid,0,0,9751.92,7359.5,2392.42,0.0,0.0,2023-05-11,270.77
19482,19482,2024-12-31,Fully Paid,0,0,22306.56,19445.42,2861.14,0.0,0.0,2023-01-04,619.51
19483,19483,2024-12-31,Current,455.3,455.3,5073.42,4468.93,604.49,0.0,0.0,2024-12-23,153.74
19484,19484,2024-12-31,Current,9474.01,9474.01,10059.66,8447.49,1612.17,0.0,0.0,2024-12-10,558.87
19485,19485,2024-12-31,Current,14906.18,14906.18,6530.1,4791.11,1738.99,0.0,0.0,2024-12-14,653.01
19486,19486,2024-12-31,Current,5764.23,5764.23,10755.72,8892.19,1863.53,0.0,0.0,2024-12-11,467.64
19487,19487,2024-12-31,Fully Paid,0,0,23375.84,19642.75,3733.09,0.0,0.0,2023-12-01,649.29
19488,19488,2024-12-31,Current,15414.14,15414.14,16259.88,9487.41,6772.47,0.0,0.0,2024-12-22,580.71
19489,19489,2024-12-31,Current,6727.04,6727.04,15947.77,10959.16,4988.61,0.0,0.0,2024-12-22,388.97
19490,19490,2024-12-31,Current,19005.46,19005.46,8440.2,5990.55,2449.65,0.0,0.0,2024-12-20,844.02
19491,19491,2024-12-31,Current,12605.36,12605.36,3559.27,2107.35,1451.92,0.0,0.0,2024-12-03,323.57
19492,19492,2024-12-31,Fully Paid,0,0,8683.87,7293.91,1389.96,0.0,0.0,2024-10-13,241.17
19493,19493,2024-12-31,Current,22535.93,22535.93,4826.16,2287.72,2538.44,0.0,0.0,2024-12-30,603.27
19494,19494,2024-12-31,Current,20333.59,20333.59,7138.56,4430.91,2707.65,0.0,0.0,2024-12-30,892.32
19495,19495,2024-12-31,Charged Off,1688.41,1688.41,4093.5,3162.27,931.23,349.2,27.94,2022-11-19,55.23
19496,19496,2024-12-31,Fully Paid,0.13,0.13,45018.72,39250.12,5768.6,0.0,0.0,2023-03-05,1250.52
19497,19497,2024-12-31,Current,8767.59,8767.59,9019.86,6064.57,2955.29,0.0,0.0,2024-12-06,530.58
19498,19498,2024-12-31,Current,3559.16,3559.16,2130.2,1351.74,778.46,0.0,0.0,2024-12-02,106.51
19499,19499,2024-12-31,Current,2143.48,2143.48,6803.73,5258.87,1544.86,0.0,0.0,2024-12-15,251.99
19500,19500,2024-12-31,Current,10666.78,10666.78,6520.32,3936.02,2584.3,0.0,0.0,2024-12-12,543.36
19501,19501,2024-12-31,Current,3296.12,3296.12,5655.76,4189.57,1466.19,0.0,0.0,2024-12-24,257.08
19502,19502,2024-12-31,Current,7793.44,7793.44,4675.06,4024.07,650.99,0.0,0.0,2024-12-28,359.62
19503,19503,2024-12-31,Current,9466.1,9466.1,9252.16,5300.78,3951.38,0.0,0.0,2024-12-31,578.26
19504,19504,2024-12-31,Current,283.43,283.43,10130.05,7007.61,3122.44,0.0,0.0,2024-12-25,289.43
19505,19505,2024-12-31,Current,8006.6,8006.6,2697.76,1846.19,851.57,0.0,0.0,2024-12-02,337.22
19506,19506,2024-12-31,Current,5015.3,5015.3,8325.66,4758.63,3567.03,0.0,0.0,2024-12-29,396.46
19507,19507,2024-12-31,Current,22814.77,22814.77,4443.18,1847.29,2595.89,0.0,0.0,2024-12-27,634.74
19508,19508,2024-12-31,Current,16297.62,16297.62,5321.55,3626.56,1694.99,0.0,0.0,2024-12-18,409.35
19509,19509,2024-12-31,Fully Paid,0,0,13998.53,11853.3,2145.23,0.0,0.0,2024-08-29,388.78
19510,19510,2024-12-31,Charged Off,7138.87,7138.87,13619.55,4786.55,8833.0,2524.44,201.96,2024-01-04,54.75
19511,19511,2024-12-31,Current,7846.58,7846.58,5031.4,3867.3,1164.1,0.0,0.0,2024-12-28,228.7
19512,19512,2024-12-31,Fully Paid,0,0,42307.18,34214.63,8092.55,0.0,0.0,2023-10-07,1175.18
19513,19513,2024-12-31,Fully Paid,759.78,759.78,45935.04,23758.57,22176.47,0.0,0.0,2024-12-04,778.56
19514,19514,2024-12-31,Current,16573.11,16573.11,4769.38,3204.38,1565.0,0.0,0.0,2024-12-04,681.34
19515,19515,2024-12-31,Charged Off,10714.3,10714.3,1857.66,1017.73,839.93,1126.98,90.16,2024-07-18,53.37
19516,19516,2024-12-31,Charged Off,19419.37,19419.37,20650.95,9761.11,10889.84,7086.03,566.88,2024-09-16,126.07
19517,19517,2024-12-31,Fully Paid,0,0,10922.61,9794.33,1128.28,0.0,0.0,2024-12-29,303.26
19518,19518,2024-12-31,Fully Paid,0,0,7096.58,4862.36,2234.22,0.0,0.0,2024-10-09,197.03
19519,19519,2024-12-31,Fully Paid,0.1,0.1,24267.6,19903.94,4363.66,0.0,0.0,2023-10-27,674.1
19520,19520,2024-12-31,Charged Off,7206.84,7206.84,960.32,227.68,732.64,2600.74,208.06,2021-10-03,28.24
19521,19521,2024-12-31,Charged Off,9903.63,9903.63,3601.92,2053.4,1548.52,2600.25,208.02,2021-05-27,176.6
19522,19522,2024-12-31,Charged Off,4167.43,4167.43,22683.6,13696.88,8986.72,566.13,45.29,2022-08-28,347.78
19523,19523,2024-12-31,Charged Off,11102.28,11102.28,7333.68,3612.94,3720.74,4320.25,345.62,2024-09-07,240.08
19524,19524,2024-12-31,Current,9354.02,9354.02,3794.25,2379.25,1415.0,0.0,0.0,2024-12-13,252.95
19525,19525,2024-12-31,Current,3880.03,3880.03,23305.98,15689.63,7616.35,0.0,0.0,2024-12-15,456.98
