pull_id,borrower_id,loan_id,pull_date,bureau,fico_score,inquiries_6m,mths_since_last_delinq
19353,6808,19353,2023-10-05,TransUnion,665,2,24
19354,303,19354,2024-04-05,TransUnion,641,2,
19355,7687,19355,2021-07-19,Equifax,607,3,
19356,3834,19356,2021-09-25,Experian,666,1,60
19357,13814,19357,2022-05-14,Equifax,709,2,70
19358,14776,19358,2023-09-05,Equifax,736,4,46
19359,1381,19359,2020-10-02,Experian,728,0,
19360,14854,19360,2022-10-25,Experian,803,2,
19361,1653,19361,2020-01-18,Experian,745,1,50
19362,14627,19362,2021-08-13,Experian,745,0,39
19363,9873,19363,2022-04-20,TransUnion,670,0,62
19364,7119,19364,2022-06-28,Equifax,651,5,
19365,6913,19365,2023-09-26,Equifax,791,3,
19366,14656,19366,2023-12-26,Equifax,711,1,3
19367,1724,19367,2021-03-01,TransUnion,657,4,22
19368,2765,19368,2022-02-11,Experian,798,5,
19369,12796,19369,2022-05-01,TransUnion,730,4,34
19370,586,19370,2024-04-18,Equifax,726,0,
19371,13337,19371,2023-09-15,Experian,717,1,18
19372,1240,19372,2023-01-31,Experian,657,5,
19373,3282,19373,2022-11-14,TransUnion,679,0,
19374,3226,19374,2024-01-21,Equifax,677,2,
19375,8349,19375,2024-04-30,Equifax,727,0,
19376,8231,19376,2020-03-09,Equifax,816,5,46
19377,1254,19377,2024-05-26,Experian,845,1,
19378,4727,19378,2022-08-16,TransUnion,631,1,
19379,4135,19379,2024-03-01,Experian,663,3,42
19380,11133,19380,2023-05-05,TransUnion,724,0,
19381,8688,19381,2024-01-13,TransUnion,754,0,46
19382,8756,19382,2020-11-14,TransUnion,673,2,23
19383,3095,19383,2022-03-16,Experian,740,2,9
19384,14822,19384,2021-05-05,TransUnion,743,2,
19385,8704,19385,2023-08-28,Equifax,697,4,49
19386,2809,19386,2020-12-30,Experian,703,0,
19387,2642,19387,2024-05-31,TransUnion,667,5,
19388,2987,19388,2023-09-03,Equifax,746,5,
19389,2052,19389,2024-02-09,Experian,712,2,57
19390,3672,19390,2024-05-02,TransUnion,788,4,13
19391,7483,19391,2023-01-22,TransUnion,829,4,
19392,12137,19392,2020-09-23,Equifax,695,0,
19393,9193,19393,2020-01-26,Equifax,697,1,
19394,5230,19394,2022-06-09,Equifax,738,3,9
19395,14536,19395,2021-09-05,Equifax,669,4,
19396,5227,19396,2023-01-19,Equifax,832,3,39
19397,7026,19397,2023-09-16,Equifax,696,0,
19398,8481,19398,2022-11-11,Equifax,615,4,
19399,3547,19399,2022-03-14,Equifax,706,1,
19400,2423,19400,2020-08-02,Equifax,747,2,
19401,7228,19401,2023-05-02,TransUnion,721,3,
19402,13339,19402,2021-01-08,Equifax,587,5,
19403,8639,19403,2023-01-31,TransUnion,772,3,
19404,2050,19404,2020-06-04,TransUnion,708,0,71
19405,5959,19405,2021-10-16,TransUnion,657,4,
19406,717,19406,2020-11-20,Experian,804,3,64
19407,5716,19407,2021-09-13,Experian,823,3,
19408,1022,19408,2020-05-27,Experian,724,1,42
19409,8627,19409,2021-05-17,Equifax,728,0,
19410,9608,19410,2021-01-17,Equifax,703,2,26
19411,9583,19411,2023-11-10,Experian,605,2,
19412,14187,19412,2024-02-02,Experian,696,5,
19413,7550,19413,2021-12-10,TransUnion,665,2,
19414,3587,19414,2022-05-09,Equifax,735,0,65
19415,171,19415,2024-04-13,Experian,735,2,53
19416,13675,19416,2023-10-02,TransUnion,694,4,41
19417,8328,19417,2024-05-13,TransUnion,813,1,
19418,7440,19418,2023-07-17,TransUnion,806,3,6
19419,12213,19419,2020-01-02,TransUnion,608,5,9
19420,14781,19420,2021-12-10,Equifax,794,3,
19421,13801,19421,2024-04-27,TransUnion,741,1,39
19422,2812,19422,2022-05-08,Experian,614,2,
19423,14571,19423,2021-06-12,Experian,753,4,
19424,7400,19424,2021-03-02,Experian,723,4,67
19425,8037,19425,2022-11-04,Experian,704,1,9
19426,12633,19426,2021-10-17,TransUnion,594,5,
19427,7386,19427,2020-08-31,TransUnion,650,1,66
19428,759,19428,2021-10-10,Experian,687,3,
19429,1311,19429,2022-05-22,Experian,744,5,23
19430,3876,19430,2023-07-07,TransUnion,746,0,35
19431,4142,19431,2023-05-14,TransUnion,651,5,
19432,12066,19432,2023-10-03,TransUnion,628,5,4
19433,13381,19433,2022-11-04,Experian,833,1,6
19434,8199,19434,2024-04-15,Equifax,647,2,
19435,6070,19435,2020-03-10,TransUnion,749,2,9
19436,12885,19436,2023-09-09,TransUnion,605,1,
19437,770,19437,2022-08-13,TransUnion,778,4,
19438,13296,19438,2023-09-04,Equifax,780,0,
19439,8589,19439,2020-06-05,TransUnion,719,1,
19440,10908,19440,2021-06-14,Equifax,727,2,
19441,3066,19441,2023-12-31,Equifax,748,2,
19442,8088,19442,2020-05-06,Experian,700,1,
19443,7430,19443,2020-10-09,TransUnion,741,1,16
19444,6864,19444,2024-01-29,TransUnion,684,1,
19445,11273,19445,2024-02-27,TransUnion,609,4,46
19446,5008,19446,2020-12-01,TransUnion,739,4,45
19447,3708,19447,2021-08-06,Equifax,847,1,62
19448,9419,19448,2020-06-30,Equifax,715,5,
19449,1927,19449,2020-03-30,TransUnion,730,0,30
19450,7095,19450,2022-11-28,Equifax,748,0,
19451,8365,19451,2021-05-28,Equifax,650,1,
19452,5194,19452,2022-09-10,Experian,713,1,
19453,660,19453,2022-03-30,Equifax,741,4,
19454,755,19454,2022-09-13,TransUnion,778,3,
19455,9316,19455,2024-01-27,TransUnion,681,3,55
19456,13815,19456,2023-01-23,TransUnion,715,1,56
19457,1408,19457,2024-01-11,Equifax,669,4,
19458,6225,19458,2020-11-10,TransUnion,645,4,
19459,10477,19459,2024-02-27,Experian,668,0,
19460,12996,19460,2021-06-10,Experian,702,4,25
19461,2661,19461,2022-11-16,Experian,706,0,34
19462,10708,19462,2022-04-06,Experian,702,2,35
19463,9560,19463,2020-12-10,Equifax,672,5,
19464,5817,19464,2021-01-17,TransUnion,682,3,
19465,12328,19465,2021-04-13,Equifax,685,2,40
19466,7194,19466,2021-10-05,Equifax,644,4,33
19467,3823,19467,2022-12-06,Experian,833,2,67
19468,8988,19468,2022-05-08,TransUnion,733,4,
19469,1775,19469,2022-11-28,TransUnion,832,4,
19470,9227,19470,2022-10-12,Experian,687,0,
19471,2247,19471,2023-12-10,Equifax,689,5,
19472,7141,19472,2022-06-16,Experian,661,3,69
19473,14762,19473,2022-12-10,Equifax,762,1,
19474,9682,19474,2020-12-29,Equifax,712,4,
19475,67,19475,2023-12-28,Equifax,672,2,68
19476,4622,19476,2020-05-29,TransUnion,662,2,32
19477,11246,19477,2024-03-02,TransUnion,748,0,71
19478,13116,19478,2024-02-05,Equifax,699,4,
19479,14853,19479,2023-06-24,TransUnion,709,1,
19480,5705,19480,2024-05-25,TransUnion,737,5,48
19481,11296,19481,2020-05-11,TransUnion,626,3,
19482,11538,19482,2020-01-04,Equifax,636,3,
19483,7493,19483,2022-03-23,TransUnion,727,1,31
19484,8433,19484,2023-06-10,Experian,752,3,45
19485,3130,19485,2024-02-14,Experian,639,0,43
19486,11150,19486,2023-01-11,TransUnion,824,0,5
19487,12469,19487,2020-12-01,TransUnion,702,5,
19488,9930,19488,2022-08-22,Equifax,720,1,
19489,12802,19489,2021-07-22,Equifax,703,3,
19490,3602,19490,2024-02-20,Experian,714,1,41
19491,10116,19491,2024-01-03,TransUnion,744,4,
19492,6143,19492,2021-10-13,Experian,681,1,
19493,6142,19493,2024-04-30,TransUnion,747,4,
19494,3242,19494,2024-04-30,Equifax,729,5,
19495,7363,19495,2020-09-19,Experian,670,2,12
19496,1480,19496,2020-03-05,Experian,742,2,
19497,10864,19497,2023-07-06,Equifax,636,2,17
19498,14514,19498,2023-04-02,Equifax,709,3,
19499,5020,19499,2022-09-15,TransUnion,774,1,
19500,8742,19500,2023-12-12,Experian,805,5,38
19501,14746,19501,2023-02-24,TransUnion,658,3,10
19502,14009,19502,2023-11-28,Equifax,632,1,37
19503,6189,19503,2023-08-31,Experian,690,1,41
19504,12991,19504,2022-01-25,Experian,744,3,
19505,962,19505,2024-04-02,Equifax,671,4,32
19506,13660,19506,2023-03-29,Experian,610,3,9
19507,13990,19507,2024-05-27,Equifax,684,3,
19508,7748,19508,2023-11-18,TransUnion,715,4,
19509,9119,19509,2021-08-29,Experian,761,2,70
19510,9372,19510,2021-01-04,Equifax,627,1,22
19511,9964,19511,2023-02-28,TransUnion,705,4,
19512,9875,19512,2020-10-07,Experian,627,0,
19513,2847,19513,2020-01-04,Equifax,706,4,37
19514,14294,19514,2024-05-04,Experian,708,0,
19515,4358,19515,2023-11-18,Experian,704,1,
19516,8656,19516,2022-05-16,Equifax,757,4,21
19517,2458,19517,2021-12-29,Experian,627,3,
19518,12443,19518,2021-10-09,Experian,749,2,16
19519,8964,19519,2020-10-27,TransUnion,586,0,
19520,9531,19520,2021-05-03,TransUnion,731,5,29
19521,1171,19521,2020-08-27,Equifax,680,4,26
19522,12348,19522,2020-01-28,TransUnion,689,4,27
19523,13157,19523,2023-08-07,Experian,717,4,
19524,506,19524,2023-09-13,Equifax,822,1,50
19525,8583,19525,2020-09-15,Equifax,718,0,8
19526,3109,19526,2022-02-28,Experian,641,0,
19527,7291,19527,2021-06-01,Equifax,773,4,16
19528,9998,19528,2022-06-05,Experian,588,4,42
19529,13795,19529,2021-01-01,Equifax,696,4,46
19530,8095,19530,2020-07-03,Equifax,599,3,
19531,6568,19531,2023-09-14,Experian,666,1,45
19532,11481,19532,2022-02-20,TransUnion,712,4,
19533,13105,19533,2023-05-14,Equifax,712,2,
19534,6723,19534,2023-05-05,Experian,718,2,
19535,8342,19535,2020-06-07,Experian,735,4,
19536,13913,19536,2023-07-22,Equifax,627,0,
19537,7530,19537,2020-10-08,Experian,741,4,
19538,14196,19538,2021-03-01,Experian,760,3,13
19539,7434,19539,2022-07-27,Equifax,721,1,50
19540,8960,19540,2022-05-12,TransUnion,844,5,34
19541,11782,19541,2021-11-14,Experian,788,3,45
19542,6205,19542,2024-04-18,Experian,710,0,42
19543,5661,19543,2023-04-29,TransUnion,782,3,
19544,11966,19544,2020-04-07,TransUnion,720,0,
19545,1683,19545,2023-06-28,Equifax,747,2,22
19546,8146,19546,2024-04-13,TransUnion,628,4,
19547,2612,19547,2021-11-12,Equifax,682,2,20
19548,10268,19548,2024-04-11,Equifax,848,0,33
19549,13901,19549,2023-05-01,Equifax,694,1,
19550,342,19550,2023-05-01,Experian,850,1,
19551,14624,19551,2024-01-07,Experian,721,5,
19552,1171,19552,2023-03-16,Equifax,680,0,
19553,3585,19553,2023-08-31,TransUnion,756,4,
19554,351,19554,2020-11-21,Equifax,695,5,
19555,11396,19555,2023-05-12,Experian,637,1,16
19556,8063,19556,2024-02-13,Equifax,636,3,
19557,3324,19557,2024-04-26,Experian,667,4,32
19558,5972,19558,2020-08-19,Experian,734,4,
19559,10462,19559,2020-08-17,Equifax,723,2,
19560,3929,19560,2024-03-08,Equifax,664,4,
19561,2571,19561,2023-07-20,TransUnion,693,1,
19562,1335,19562,2021-03-12,Experian,769,1,
19563,2443,19563,2024-02-27,Equifax,645,4,
19564,12022,19564,2021-01-09,Equifax,696,0,70
19565,14644,19565,2021-12-02,Experian,726,5,62
19566,14209,19566,2020-11-05,Equifax,622,4,
19567,11555,19567,2023-07-09,Equifax,586,2,68
19568,4929,19568,2021-12-20,Experian,708,4,50
19569,8576,19569,2021-05-20,Equifax,660,3,
19570,1320,19570,2020-05-11,Experian,809,5,
19571,6560,19571,2022-05-13,TransUnion,726,4,41
19572,11587,19572,2021-06-17,TransUnion,746,4,
19573,9181,19573,2022-04-20,Experian,701,0,19
19574,13274,19574,2021-08-12,Equifax,720,2,
19575,5887,19575,2020-01-11,TransUnion,751,3,
19576,3802,19576,2024-03-24,TransUnion,817,4,54
19577,2536,19577,2020-11-26,Equifax,728,4,
19578,14073,19578,2021-03-22,Equifax,780,2,
19579,7475,19579,2023-11-14,Experian,718,1,
19580,8035,19580,2021-12-15,TransUnion,651,5,63
19581,1369,19581,2020-03-17,TransUnion,716,0,
19582,14194,19582,2020-12-22,Experian,746,0,62
19583,12332,19583,2021-07-15,TransUnion,671,3,
19584,4667,19584,2022-12-24,Equifax,633,1,
19585,13716,19585,2023-09-06,Experian,650,5,5
19586,6829,19586,2021-12-31,TransUnion,606,0,
19587,627,19587,2024-04-11,Experian,790,3,21
19588,2636,19588,2021-11-18,Equifax,721,5,
19589,9576,19589,2020-09-25,Experian,583,0,
19590,10561,19590,2022-06-07,Experian,587,4,
19591,11608,19591,2021-01-27,TransUnion,640,5,9
19592,10887,19592,2020-12-12,TransUnion,722,0,17
19593,10984,19593,2020-07-09,Equifax,782,0,71
19594,10636,19594,2023-05-10,Equifax,774,4,11
19595,2649,19595,2021-07-09,TransUnion,626,0,
19596,3715,19596,2021-03-07,Experian,758,4,13
19597,6594,19597,2020-03-16,TransUnion,668,2,
19598,804,19598,2021-03-17,Experian,689,1,
19599,7250,19599,2023-10-12,Equifax,653,4,45
19600,9165,19600,2020-10-22,Equifax,681,3,39
19601,3214,19601,2021-02-11,Experian,780,1,
19602,10248,19602,2024-04-16,Equifax,707,4,
19603,9908,19603,2022-08-08,Experian,724,5,
19604,2429,19604,2022-09-23,TransUnion,587,4,18
19605,9499,19605,2023-08-07,TransUnion,749,1,
19606,3572,19606,2023-06-22,Equifax,723,5,
19607,14439,19607,2022-01-31,Equifax,744,2,
19608,13278,19608,2024-02-03,TransUnion,726,1,
19609,9344,19609,2021-03-02,TransUnion,745,4,
19610,1388,19610,2024-02-12,Experian,749,2,
19611,10763,19611,2021-06-18,Equifax,740,1,
19612,6232,19612,2023-10-04,Equifax,679,4,14
19613,880,19613,2023-07-02,Equifax,829,5,19
19614,14219,19614,2023-08-16,TransUnion,586,0,
19615,8486,19615,2023-03-07,Experian,664,5,57
19616,7482,19616,2020-10-07,Experian,705,2,58
19617,14455,19617,2021-09-26,TransUnion,581,2,20
19618,14669,19618,2023-12-26,Equifax,694,2,35
19619,2893,19619,2020-11-09,Equifax,806,0,
19620,3808,19620,2022-02-13,Experian,735,3,64
19621,11221,19621,2020-10-06,Experian,754,3,70
19622,7182,19622,2023-01-28,Experian,684,2,
19623,468,19623,2024-05-31,Equifax,755,5,51
19624,4525,19624,2021-04-07,Equifax,835,0,48
19625,8381,19625,2020-12-29,TransUnion,657,5,
19626,9235,19626,2020-05-25,Equifax,703,5,
19627,4130,19627,2021-03-18,Experian,827,2,43
19628,10191,19628,2024-01-08,Equifax,740,3,30
19629,4577,19629,2022-06-09,TransUnion,598,0,21
19630,11354,19630,2024-01-10,Equifax,590,2,38
19631,11604,19631,2021-07-12,Experian,835,5,31
19632,4059,19632,2023-11-03,TransUnion,599,1,
19633,5888,19633,2023-04-13,TransUnion,604,4,54
19634,13049,19634,2021-08-22,TransUnion,782,2,
19635,11468,19635,2021-03-29,Experian,736,5,10
19636,10259,19636,2022-09-24,Experian,689,5,33
19637,6096,19637,2020-07-25,Equifax,701,0,17
19638,1899,19638,2022-01-07,TransUnion,709,3,
19639,12650,19639,2023-05-07,Equifax,581,3,
19640,5140,19640,2021-04-17,Experian,699,4,31
19641,12410,19641,2020-12-24,TransUnion,697,3,
19642,4016,19642,2023-10-04,Experian,683,0,
19643,7026,19643,2023-05-08,Equifax,696,3,
19644,7198,19644,2020-08-22,Equifax,584,1,
19645,13859,19645,2020-03-24,TransUnion,741,0,58
19646,3298,19646,2023-06-24,Experian,729,4,
19647,4776,19647,2024-02-14,Equifax,739,2,5
19648,3635,19648,2022-11-01,Experian,687,3,
19649,8777,19649,2022-04-19,Equifax,703,0,
19650,11128,19650,2022-07-22,Equifax,692,0,
19651,5010,19651,2024-01-30,TransUnion,705,2,25
19652,1863,19652,2021-01-24,Equifax,849,0,
19653,4110,19653,2021-03-28,TransUnion,738,2,
19654,11526,19654,2022-01-06,Equifax,757,0,
19655,3432,19655,2020-03-19,TransUnion,730,2,49
19656,12981,19656,2020-06-27,Experian,694,1,
19657,5512,19657,2023-07-13,Equifax,644,5,21
19658,7950,19658,2021-08-26,TransUnion,761,3,
19659,13906,19659,2020-11-12,TransUnion,717,4,
19660,4073,19660,2023-04-22,TransUnion,754,3,
19661,3625,19661,2024-02-24,TransUnion,723,5,
19662,2152,19662,2020-12-23,TransUnion,742,0,45
19663,10943,19663,2022-05-03,TransUnion,826,2,
19664,11962,19664,2023-07-14,Equifax,668,4,29
19665,8321,19665,2023-03-21,Experian,730,4,14
19666,10003,19666,2024-05-02,TransUnion,639,5,
19667,3257,19667,2020-02-22,Equifax,729,3,49
19668,2984,19668,2022-07-20,Experian,584,5,29
19669,11947,19669,2020-11-16,Experian,611,3,
19670,1679,19670,2023-04-21,Equifax,820,4,
19671,4056,19671,2023-11-26,Experian,720,5,
19672,6746,19672,2021-11-10,TransUnion,614,5,
19673,7134,19673,2023-04-10,Experian,733,0,
19674,12727,19674,2020-04-02,TransUnion,767,5,
19675,4023,19675,2021-06-13,TransUnion,812,5,31
19676,9648,19676,2024-01-22,Equifax,660,4,
19677,10122,19677,2023-09-28,TransUnion,746,4,
19678,4558,19678,2024-03-07,Equifax,683,1,27
19679,7662,19679,2022-05-28,Equifax,744,1,53
19680,8961,19680,2023-11-11,Experian,597,0,
19681,1396,19681,2021-10-25,Experian,845,4,
19682,11317,19682,2020-03-08,Experian,686,2,
19683,11291,19683,2020-10-29,Equifax,672,1,
19684,9607,19684,2020-09-08,TransUnion,630,2,
19685,12525,19685,2020-04-25,Experian,648,3,
19686,7638,19686,2023-01-30,TransUnion,587,1,
19687,14252,19687,2023-12-04,Experian,704,1,
19688,13957,19688,2021-06-01,Experian,692,2,
19689,8083,19689,2023-02-05,Equifax,662,1,
19690,5399,19690,2024-05-29,Experian,747,4,45
19691,6755,19691,2022-05-21,Experian,635,2,
19692,1697,19692,2021-04-13,TransUnion,721,3,
19693,12698,19693,2022-01-20,Equifax,743,5,65
19694,4607,19694,2022-11-29,TransUnion,687,1,
19695,4068,19695,2024-05-21,Equifax,755,2,
19696,8069,19696,2022-09-10,Equifax,731,3,11
19697,5167,19697,2023-07-08,TransUnion,649,0,41
19698,6685,19698,2023-04-08,Experian,724,0,
19699,10117,19699,2020-06-04,Experian,718,4,
19700,2328,19700,2022-11-22,TransUnion,659,1,39
19701,6244,19701,2021-07-21,Experian,721,2,53
19702,4199,19702,2022-11-11,TransUnion,733,0,
19703,2491,19703,2023-04-13,Equifax,713,1,
19704,10242,19704,2022-09-26,TransUnion,726,0,61
19705,4962,19705,2022-12-09,TransUnion,679,2,
19706,6199,19706,2023-11-01,Equifax,846,3,
19707,1948,19707,2023-07-26,Experian,774,3,
19708,4085,19708,2024-02-13,TransUnion,686,4,
19709,2480,19709,2021-05-21,Experian,603,5,
19710,4964,19710,2020-02-21,Experian,754,3,
19711,9768,19711,2024-02-18,Equifax,712,4,
19712,3078,19712,2022-02-24,Equifax,719,3,54
19713,2602,19713,2023-06-14,Equifax,694,2,
19714,7870,19714,2022-05-30,TransUnion,610,0,56
19715,12213,19715,2023-04-12,TransUnion,608,4,53
19716,4437,19716,2024-03-02,Equifax,713,1,25
19717,10220,19717,2022-02-19,Experian,673,1,
19718,11518,19718,2020-12-09,Equifax,707,5,62
19719,7995,19719,2020-05-29,Equifax,769,3,
19720,5429,19720,2020-09-09,TransUnion,735,2,
19721,10403,19721,2023-12-20,TransUnion,716,0,
19722,10673,19722,2020-09-06,Equifax,738,4,14
19723,3716,19723,2020-06-29,Experian,746,5,
19724,1053,19724,2020-05-03,Experian,844,1,62
19725,14048,19725,2023-05-19,Equifax,689,3,
19726,11973,19726,2022-08-19,Equifax,592,0,
19727,3199,19727,2022-02-24,Experian,762,3,4
19728,3529,19728,2023-09-29,Experian,720,5,66
19729,1395,19729,2021-10-06,Experian,821,3,
19730,10567,19730,2023-08-19,TransUnion,808,0,
19731,4756,19731,2022-03-30,Experian,681,5,
19732,13272,19732,2020-12-30,Equifax,799,0,65
19733,13092,19733,2021-03-14,Experian,727,0,
19734,10599,19734,2020-01-28,TransUnion,625,4,29
19735,9983,19735,2022-01-18,TransUnion,719,0,
19736,864,19736,2022-03-25,TransUnion,693,5,46
19737,7652,19737,2020-01-10,Equifax,710,2,55
19738,743,19738,2022-01-29,Equifax,742,2,
19739,8340,19739,2024-02-29,Equifax,607,1,
19740,1508,19740,2020-01-26,TransUnion,615,4,
19741,10517,19741,2020-11-03,Experian,732,1,
19742,5353,19742,2022-09-07,TransUnion,782,2,69
19743,13396,19743,2022-04-20,Experian,741,1,
19744,5729,19744,2021-11-14,Experian,768,3,69
19745,11590,19745,2023-10-03,TransUnion,663,4,4
19746,6559,19746,2022-04-04,TransUnion,709,5,
19747,5403,19747,2020-07-18,Equifax,760,1,36
19748,14007,19748,2023-02-01,TransUnion,595,5,
19749,14572,19749,2024-02-22,Experian,590,0,
19750,14727,19750,2020-02-12,Experian,742,2,
19751,13201,19751,2020-07-20,TransUnion,693,2,
19752,6391,19752,2020-10-13,Equifax,676,1,
19753,14935,19753,2020-10-24,Experian,790,0,49
19754,5716,19754,2023-04-03,Equifax,823,2,
19755,3018,19755,2023-01-26,Experian,668,4,
19756,1570,19756,2020-01-26,TransUnion,615,3,
19757,8169,19757,2023-06-02,TransUnion,778,2,50
19758,7396,19758,2022-09-09,TransUnion,690,5,33
19759,6508,19759,2024-04-30,Experian,607,4,
19760,12084,19760,2021-05-02,Experian,699,3,
19761,11032,19761,2020-02-20,TransUnion,674,1,60
19762,12153,19762,2023-04-13,Equifax,631,0,
19763,443,19763,2021-03-28,Experian,726,0,
19764,10312,19764,2021-04-17,Equifax,713,5,66
19765,7577,19765,2023-12-01,Experian,725,1,60
19766,8544,19766,2024-04-15,Experian,615,2,
19767,12818,19767,2022-05-17,Equifax,663,5,
19768,2242,19768,2020-08-27,Equifax,735,2,
19769,10442,19769,2020-07-21,TransUnion,788,5,
19770,14881,19770,2020-11-04,TransUnion,675,4,27
19771,12936,19771,2024-05-16,Experian,713,2,41
19772,14266,19772,2022-12-03,Equifax,726,0,64
19773,9249,19773,2024-04-08,Experian,675,2,
19774,13331,19774,2023-12-17,Equifax,687,3,
19775,5846,19775,2020-12-09,Experian,706,2,
19776,3055,19776,2020-11-15,TransUnion,802,0,69
19777,11841,19777,2021-10-25,TransUnion,763,2,
19778,9797,19778,2021-01-27,TransUnion,679,0,4
19779,7330,19779,2020-12-10,Equifax,683,5,63
19780,8392,19780,2020-02-09,Experian,673,2,47
19781,1806,19781,2020-12-18,Experian,693,0,
19782,1578,19782,2020-08-01,TransUnion,633,4,
19783,14107,19783,2020-07-04,Experian,626,1,46
19784,14456,19784,2022-09-16,TransUnion,718,0,9
19785,450,19785,2023-08-06,TransUnion,720,2,
19786,14718,19786,2023-06-28,Equifax,824,1,
19787,14283,19787,2022-03-04,Experian,735,3,
19788,9164,19788,2020-02-10,Equifax,731,1,24
19789,13434,19789,2021-08-10,Experian,839,3,
19790,5266,19790,2021-03-01,Equifax,646,5,
19791,1606,19791,2021-10-12,TransUnion,661,3,
19792,8837,19792,2023-02-10,Experian,702,1,14
19793,8645,19793,2022-12-24,Equifax,702,2,
